store_id,store_name,store_name_english,score,review_cnt,url,url_english,address,prefecture,address_english,prefecture_english,website
00000013,Nicolai Bergmann NOMU,Nikoraibagumannomu,3.67,783,https://tabelog.com/tokyo/A1306/A130602/13121811/,https://tabelog.com/en/tokyo/A1306/A130602/13121811/,東京都港区南青山5-7-2 1F,東京都,5-chome-7-2 Minamiaoyama Minato City Tokyo-to,Tokyo,https://nicolaibergmannnomu.com/
00000014,ヴァニエール,VANNIER,3.65,143,https://tabelog.com/tokyo/A1326/A132601/13050939/,https://tabelog.com/en/tokyo/A1326/A132601/13050939/,東京都調布市仙川町1-16-27 新川ビル 2F,東京都,1-chome-16-27 Sengawacho Chofu Tokyo-to,Tokyo,
00000015,and 南船場店,ando,3.67,410,https://tabelog.com/osaka/A2701/A270201/27043023/,https://tabelog.com/en/osaka/A2701/A270201/27043023/,大阪府大阪市中央区南船場4-9-11 レイシス心斎橋ビル 1F,大阪府,4-chome-9-11 Minamisenba Chuo-ku Osaka,Osaka,
00000016,No.4,No.4,3.71,1637,https://tabelog.com/tokyo/A1309/A130904/13189835/,https://tabelog.com/en/tokyo/A1309/A130904/13189835/,東京都千代田区四番町5-9,東京都,5-9 Yonbancho Chiyoda City Tokyo-to,Tokyo,https://www.tysons.jp/no4/
00000017,ザ・リッツ・カールトン カフェ＆デリ,The Ritz-Carlton Café & Deli,3.70,590,https://tabelog.com/tokyo/A1307/A130701/13037995/,https://tabelog.com/en/tokyo/A1307/A130701/13037995/,東京都港区赤坂9-7-1 東京ミッドタウン ザ・リッツ・カールトン東京 1F,東京都,9-chome-7-1 Akasaka Minato City Tokyo-to,Tokyo,https://www.cafeanddeli.ritzcarltontokyo.com/
00000018,ペリカンカフェ,Perikankafe,3.70,751,https://tabelog.com/tokyo/A1311/A131103/13212182/,https://tabelog.com/en/tokyo/A1311/A131103/13212182/,東京都台東区寿3-9-11 1F,東京都,3-chome-9-11 Kotobuki Taito City Tokyo-to,Tokyo,https://pelicancafe.jp/
00000019,マーサーブランチ ギンザテラス,MERCER BRUNCH,3.64,1348,https://tabelog.com/tokyo/A1301/A130101/13174574/,https://tabelog.com/en/tokyo/A1301/A130101/13174574/,東京都中央区銀座1-8-19 キラリトギンザ 4F,東京都,1-chome-8-19 Ginza Chuo City Tokyo-to,Tokyo,http://mercer-brunch-ginza.com/
00000020,ザ・フレンチトーストファクトリー ヨドバシAkiba店,Zafurenchitosutofakutori,3.63,711,https://tabelog.com/tokyo/A1310/A131001/13189295/,https://tabelog.com/en/tokyo/A1310/A131001/13189295/,東京都千代田区神田花岡町1-1 ヨドバシAkiba 8F,東京都,1-1 Kanda Hanaokacho Chiyoda City Tokyo-to,Tokyo,http://www.french-toast-factory.jp/
00000021,一笑,isshou,3.65,311,https://tabelog.com/ishikawa/A1701/A170101/17000060/,https://tabelog.com/en/ishikawa/A1701/A170101/17000060/,石川県金沢市東山1-26-13,石川県,1-chome-26-13 Higashiyama Kanazawa Ishikawa,Ishikawa,https://issho.kagaboucha.com/
00000022,cocoo cafe,Cocoo cafe,3.61,175,https://tabelog.com/osaka/A2701/A270106/27031667/,https://tabelog.com/en/osaka/A2701/A270106/27031667/,大阪府大阪市西区靭本町2-2-23 靭交番前ビル402,大阪府,2-chome-2-23 Utsubohonmachi Nishi-ku Osaka,Osaka,
00000023,Cafe Tram,Cafe Tram,3.69,471,https://tabelog.com/tokyo/A1303/A130302/13170379/,https://tabelog.com/en/tokyo/A1303/A130302/13170379/,東京都渋谷区恵比寿西1-7-13 スイングビル 2F,東京都,1-chome-7-13 Ebisunishi Shibuya City Tokyo,Tokyo,http://small-axe.net/cafe-tram/
00000024,カンダコーヒー,Kanda Coffee,3.70,399,https://tabelog.com/tokyo/A1310/A131003/13133520/,https://tabelog.com/en/tokyo/A1310/A131003/13133520/,東京都千代田区神田神保町2-38-10 多幸ビル １Ｆ,東京都,2-chome-38-10 Kanda Jinbocho Chiyoda City Tokyo-to,Tokyo,https://kanda-coffee.stores.jp/
00000025,COFFEE VALLEY,Kohibare,3.68,1223,https://tabelog.com/tokyo/A1305/A130501/13175074/,https://tabelog.com/en/tokyo/A1305/A130501/13175074/,東京都豊島区南池袋2-26-3,東京都,2 Chome-26 Minamiikebukuro Toshima City Tokyo,Tokyo,https://coffeevalley.jp/
00000026,銀座のジンジャー 銀座本店,Ginzanojinja,3.68,623,https://tabelog.com/tokyo/A1301/A130101/13143693/,https://tabelog.com/en/tokyo/A1301/A130101/13143693/,東京都中央区銀座1-4-3 カルチェブラン・ギンザ 1F～2F,東京都,1-chome-4-3 Ginza Chuo City Tokyo-to,Tokyo,https://www.cep-shop.co.jp
00000027,crisscross,Crisscross,3.70,1277,https://tabelog.com/tokyo/A1306/A130602/13148003/,https://tabelog.com/en/tokyo/A1306/A130602/13148003/,東京都港区南青山5-7-28,東京都,5 Chome-7-28 Minamiaoyama Minato City Tokyo,Tokyo,https://www.tysons.jp/crisscross/
00000028,ブリコラージュ ブレッド アンド カンパニー ダイニング・カフェ,burikora-jiyuburetsudoandokampani-dainingukafe,3.70,555,https://tabelog.com/tokyo/A1307/A130701/13222793/,https://tabelog.com/en/tokyo/A1307/A130701/13222793/,東京都港区六本木6-15-1 六本木ヒルズ けやき坂テラス 1F,東京都,Roppongi Minato City Tokyo,Tokyo,https://bricolagebread.com/
00000029,coffee Kajita,ko-hi-kajita,3.65,264,https://tabelog.com/aichi/A2301/A230111/23001204/,https://tabelog.com/en/aichi/A2301/A230111/23001204/,愛知県名古屋市名東区高社1-229,愛知県,1-chome-229 Takayashiro Meito-ku Nagoya Aichi,Aichi,http://www.coffeekajita.com/
00000030,Turret Coffee,Tarettokohi,3.71,577,https://tabelog.com/tokyo/A1313/A131301/13162482/,https://tabelog.com/en/tokyo/A1313/A131301/13162482/,東京都中央区築地2-12-6 SK東銀座ビル 1F,東京都,2-chome-12-6 Tsukiji Chuo City Tokyo-to,Tokyo,
00000031,クルミドコーヒー,KURUMED COFFEE,3.73,641,https://tabelog.com/tokyo/A1325/A132502/13056474/,https://tabelog.com/en/tokyo/A1325/A132502/13056474/,東京都国分寺市泉町3-37-34 マージュ西国分寺　１Ｆ,東京都,3-chome-37-34 Izumicho Kokubunji Tokyo-to,Tokyo,http://kurumed.jp/
00000032,エスプレッソ ファクトリー,Espresso Factory,3.68,278,https://tabelog.com/tokyo/A1311/A131106/13120235/,https://tabelog.com/en/tokyo/A1311/A131106/13120235/,東京都文京区千駄木2-26-6 団子坂スカイビル1F,東京都,Sendagi Bunkyo City Tokyo,Tokyo,http://ameblo.jp/esp-f
00000033,Cafe 婆沙羅 かえる堂,kafebasara,3.64,523,https://tabelog.com/osaka/A2701/A270201/27003907/,https://tabelog.com/en/osaka/A2701/A270201/27003907/,大阪府大阪市西区北堀江2-2-24 PRADIPA 1F,大阪府,2-chome-2-24 Kitahorie Nishi-ku Osaka,Osaka,
00000034,自家焙煎珈琲みじんこ,jikaseibaisenko-hi-mijinko,3.75,1140,https://tabelog.com/tokyo/A1310/A131002/13126204/,https://tabelog.com/en/tokyo/A1310/A131002/13126204/,東京都文京区湯島2-9-10 湯島三組ビル1Ｆ,東京都,2-chome-9-10 Yushima Bunkyo City Tokyo-to,Tokyo,http://mijinco-coffee.com/
00000035,ナス・ショウゾウ カフェ,NASU SHOZO CAFE,3.65,644,https://tabelog.com/tochigi/A0905/A090501/9000098/,https://tabelog.com/en/tochigi/A0905/A090501/9000098/,栃木県那須郡那須町高久乙2730-25,栃木県,2730 Ōaza Takakuotsu Nasu Nasu-gun Tochigi,Tochigi,http://www.shozo.co.jp/
00000036,和光ティーサロン,Wakouthisaron,3.84,811,https://tabelog.com/tokyo/A1301/A130101/13009081/,https://tabelog.com/en/tokyo/A1301/A130101/13009081/,東京都中央区銀座4-4-8 和光別館　２Ｆ,東京都,4-chome-4-8 Ginza Chuo City Tokyo-to,Tokyo,https://www.wako.co.jp/store_information/main/annex/teasalon/
00000037,吉岡コーヒー,Yoshiokakohi,3.63,201,https://tabelog.com/aichi/A2301/A230108/23005854/,https://tabelog.com/en/aichi/A2301/A230108/23005854/,愛知県名古屋市瑞穂区駒場町4-9-2 メゾン日向 1F,愛知県,4-chome-9-2 Komabacho Mizuho-ku Nagoya Aichi,Aichi,http://coffeey.exblog.jp/
00000038,トラヤ トウキョウ,TORAYA TOKYO,3.70,485,https://tabelog.com/tokyo/A1302/A130201/13147493/,https://tabelog.com/en/tokyo/A1302/A130201/13147493/,東京都千代田区丸の内1-9-1 東京ステーションホテル 2F,東京都,1-chome-9-1 Marunouchi Chiyoda City Tokyo-to,Tokyo,https://www.toraya-group.co.jp/toraya/shops/detail/?id=14
00000039,ディゾン 水道橋,DIXANS,3.71,916,https://tabelog.com/tokyo/A1310/A131003/13182399/,https://tabelog.com/en/tokyo/A1310/A131003/13182399/,東京都千代田区西神田2-7-11 北村ビル 1F,東京都,Nishikanda Chiyoda City Tokyo,Tokyo,http://www.dixans.jp/
00000040,松之助 京都本店,Matsunosuke,3.68,623,https://tabelog.com/kyoto/A2601/A260202/26000068/,https://tabelog.com/en/kyoto/A2601/A260202/26000068/,京都府京都市中京区高倉御池下ル亀甲屋町605,京都府,605-3 Kikkoyacho Nakagyo Ward Kyoto,Kyoto,http://www.matsunosukepie.com/
00000041,Paul Bassett 渋谷ヒカリエ ＳｈiｎＱｓ 東横のれん街店,Paul Bassett,3.69,713,https://tabelog.com/tokyo/A1303/A130301/13140156/,https://tabelog.com/en/tokyo/A1303/A130301/13140156/,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ ＳｈiｎＱｓ 東横のれん街 B2F,東京都,2-chome-21-1 Shibuya Shibuya City Tokyo-to,Tokyo,https://www.paulbassett.jp/store/hikarie/
00000042,リュモンコーヒースタンド,Ryumon Coffeestand,3.70,384,https://tabelog.com/tokyo/A1320/A132001/13129877/,https://tabelog.com/en/tokyo/A1320/A132001/13129877/,東京都武蔵野市吉祥寺南町2-14-9,東京都,2-chome-14-9 Kichijoji Minamicho Musashino Tokyo-to,Tokyo,http://ryumoncoffeestand.jp/
00000043,カフェ・ヴェルディ,Kafeverudhi,3.66,232,https://tabelog.com/kyoto/A2601/A260503/26003964/,https://tabelog.com/en/kyoto/A2601/A260503/26003964/,京都府京都市左京区下鴨芝本町49-24 アディー下鴨１Ｆ,京都府,49-24 Shimogamo Shibamotocho Sakyo-ku Kyoto,Kyoto,http://www.verdi.jp/
00000044,ボン ボヌール,Bombonuru,3.65,384,https://tabelog.com/tokyo/A1301/A130101/13229565/,https://tabelog.com/en/tokyo/A1301/A130101/13229565/,東京都中央区銀座4-6-16 銀座三越 4F,東京都,4-chome-6-16 Ginza Chuo City Tokyo-to,Tokyo,https://www.bonbonheur.jp/
00000045,ルーエプラッツ ツオップ,Ruheplatz Zopf,3.72,442,https://tabelog.com/chiba/A1203/A120302/12004146/,https://tabelog.com/en/chiba/A1203/A120302/12004146/,千葉県松戸市小金原2-14-3 2F,千葉県,2-chome-14-3 Koganehara Matsudo Chiba,Ciba,http://www.zopf.jp/
00000046,ル・パン・コティディアン 芝公園店,Le Pain Quotidien,3.70,1970,https://tabelog.com/tokyo/A1314/A131401/13120999/,https://tabelog.com/en/tokyo/A1314/A131401/13120999/,東京都港区芝公園3-3-1,東京都,3-chome-3-1 Shibakoen Minato City Tokyo-to,Tokyo,https://www.lepainquotidien.com/jp/ja/
00000047,BERG,Beruku,3.72,1770,https://tabelog.com/tokyo/A1304/A130401/13004332/,https://tabelog.com/en/tokyo/A1304/A130401/13004332/,東京都新宿区新宿3-38-1 ルミネエスト新宿店 B1F,東京都,3 Chome-38-1 Shinjuku Shinjuku City Tokyo,Tokyo,http://berg.s1.bindsite.jp/sako3/cn23/berg-list.html
00000048,カフェ ファソン 中目黒本店,CAFÉ FAÇON,3.72,720,https://tabelog.com/tokyo/A1317/A131701/13056736/,https://tabelog.com/en/tokyo/A1317/A131701/13056736/,東京都目黒区上目黒3-8-3 千陽中目黒ビル・アネックス 3F,東京都,3-chome-8-3 Kamimeguro Meguro City Tokyo-to,Tokyo,http://cafefacon.com/nakameguro.html
00000049,GOSPEL,GOSPEL,3.62,210,https://tabelog.com/kyoto/A2601/A260302/26000296/,https://tabelog.com/en/kyoto/A2601/A260302/26000296/,京都府京都市左京区浄土寺上南田町36 2F,京都府,36 Jodoji Kamiminamidacho Sakyo-ku Kyoto,Kyoto,
00000050,お茶とお菓子まやんち,ochatookashimayanchi,3.67,242,https://tabelog.com/tokyo/A1315/A131503/13085237/,https://tabelog.com/en/tokyo/A1315/A131503/13085237/,東京都大田区蒲田5-43-7 ロイヤルハイツ蒲田　２Ｆ,東京都,5-chome-43-7 Kamata Ota City Tokyo-to,Tokyo,http://mayanchi.net
00000051,クラブハリエ 近江八幡日牟禮ヴィレッジ,CLUB HARIE,3.55,907,https://tabelog.com/shiga/A2503/A250301/25000003/,https://tabelog.com/en/shiga/A2503/A250301/25000003/,滋賀県近江八幡市宮内町246 近江八幡日牟禮ヴィレッジ,滋賀県,246 Miyauchicho Omihachiman Shiga,Shiga,http://www.taneya.co.jp/
00000052,MLESNATEA OSAKA,MLESNATEA,3.63,306,https://tabelog.com/osaka/A2701/A270101/27059454/,https://tabelog.com/en/osaka/A2701/A270101/27059454/,大阪府大阪市北区梅田2-5-25 ハービスプラザ B1F,大阪府,2-chome-5-25 Umeda Kita-ku Osaka,Osaka,https://www.mlesnatea-osaka.com/
00000053,ゼンカフェ,ZEN CAFE,3.81,474,https://tabelog.com/kyoto/A2601/A260301/26021305/,https://tabelog.com/en/kyoto/A2601/A260301/26021305/,京都府京都市東山区祇園町南側570-210,京都府,570-210 Gionmachi Minamigawa Higashiyama-ku Kyoto 京都府 Kyoto,Kyoto,https://www.kagizen.co.jp/store/
00000054,CLAMP COFFEE SARASA,Kurampukohisarasa,3.64,293,https://tabelog.com/kyoto/A2601/A260203/26022889/,https://tabelog.com/en/kyoto/A2601/A260203/26022889/,京都府京都市中京区西ノ京職司町67-38 1F,京都府,67-38 Nishinokyo Shokujicho Nakagyo-ku Kyoto,Kyoto,https://www.cafe-sarasa.com/shop-info/clamp-coffee-sarasa/
00000055,サロン・ド・テ ロザージュ,Salon de the ROSAGE,3.64,444,https://tabelog.com/kanagawa/A1410/A141001/14002271/,https://tabelog.com/en/kanagawa/A1410/A141001/14002271/,神奈川県足柄下郡箱根町元箱根80 山のホテル,神奈川県,80 Motohakone Hakone Ashigarashimo-gun Kanagawa,Kanagawa,https://www.hakone-hoteldeyama.jp/restaurant/rosage/
00000056,THE ROASTERY BY NOZY COFFEE,THE ROASTERY BY NOZY COFFEE,3.68,639,https://tabelog.com/tokyo/A1303/A130301/13161140/,https://tabelog.com/en/tokyo/A1303/A130301/13161140/,東京都渋谷区神宮前5-17-13,東京都,5-chome-17-13 Jingumae Shibuya City Tokyo-to,Tokyo,https://www.tysons.jp/roastery/
00000057,カフェ 火裏蓮花,Kafekarirenge,3.70,370,https://tabelog.com/kyoto/A2601/A260202/26004189/,https://tabelog.com/en/kyoto/A2601/A260202/26004189/,京都府京都市中京区柳馬場通姉小路上ル柳八幡町74-4,京都府,７４-4 Yanagihachimancho Nakagyo Ward Kyoto,Kyoto,
00000058,IVY PLACE,aivi-pureisu,3.69,2150,https://tabelog.com/tokyo/A1303/A130303/13134309/,https://tabelog.com/en/tokyo/A1303/A130303/13134309/,東京都渋谷区猿楽町16-15 DAIKANYAMA T-SITE GARDEN,東京都,16-15 Sarugakucho Shibuya City Tokyo-to,Tokyo,https://www.tysons.jp/ivyplace/
00000059,うさぎや CAFE,Usagiyakafe,3.68,751,https://tabelog.com/tokyo/A1311/A131101/13184732/,https://tabelog.com/en/tokyo/A1311/A131101/13184732/,東京都台東区上野1-17-5,東京都,1-chome-17-5 Ueno Taito City Tokyo-to,Tokyo,http://usagiya-cafe.com/
00000060,ロクシタン カフェ 渋谷店,L'OCCITANE Cafe,3.66,962,https://tabelog.com/tokyo/A1303/A130301/13225574/,https://tabelog.com/en/tokyo/A1303/A130301/13225574/,東京都渋谷区道玄坂2-3-1 渋谷駅前ビル 2-3F,東京都,2-chome-3-1 Dogenzaka Shibuya City Tokyo-to,Tokyo,https://jp.loccitane.com/stores#shibuya
00000061,うぐいすと穀雨,Uguisutokokuu,3.64,172,https://tabelog.com/tokyo/A1305/A130502/13178579/,https://tabelog.com/en/tokyo/A1305/A130502/13178579/,東京都豊島区雑司ヶ谷3-8-1 木村ビル 2F,東京都,3-chome-8-1 Zoshigaya Toshima City Tokyo-to,Tokyo,http://www.uguisu-kokuu.com/
00000062,ザ リビング,THE LIVING,3.65,279,https://tabelog.com/tokyo/A1317/A131714/13135826/,https://tabelog.com/en/tokyo/A1317/A131714/13135826/,東京都大田区千鳥1-19-5 フラット千鳥 2F,東京都,1-chome-19-5 Chidori Ota City Tokyo,Tokyo,http://www.the-living.com/
00000063,カフェ マメヒコ 三軒茶屋本店,CAFE Mame-Hico,3.71,645,https://tabelog.com/tokyo/A1317/A131706/13021745/,https://tabelog.com/en/tokyo/A1317/A131706/13021745/,東京都世田谷区太子堂4-20-4,東京都,Taishido Setagaya City Tokyo,Tokyo,http://www.mamehico.com/
00000064,ロンドンティールーム 堂島本店,London Tea Room,3.63,604,https://tabelog.com/osaka/A2701/A270101/27002171/,https://tabelog.com/en/osaka/A2701/A270101/27002171/,大阪府大阪市北区曽根崎新地2-1-23 JPRビル B1F,大阪府,2-chome-1-23 Sonezakishinchi Kita-ku Osaka,Osaka,https://www.london-tearoom.co.jp/
00000065,カフェ フロインドリーブ 本店,Cafe FREUNDLIEB,3.74,1201,https://tabelog.com/hyogo/A2801/A280101/28000366/,https://tabelog.com/en/hyogo/A2801/A280101/28000366/,兵庫県神戸市中央区生田町4-6-15 ２Ｆ,兵庫県,4-chome-6-15 Ikutacho Chuo-ku Kobe Hyogo,Hyogo,http://freundlieb.jp/
00000066,すみだ珈琲,Sumida Coffee,3.69,527,https://tabelog.com/tokyo/A1312/A131201/13120781/,https://tabelog.com/en/tokyo/A1312/A131201/13120781/,東京都墨田区太平4-7-11,東京都,3 Chome-7-7 Taihei Sumida City Tokyo,Tokyo,http://sumidacoffee.jp
00000067,ハワイアンパンケーキハウス パニラニ,Hawaiian Pancakes House Paanilani,3.62,774,https://tabelog.com/okinawa/A4703/A470303/47011309/,https://tabelog.com/en/okinawa/A4703/A470303/47011309/,沖縄県国頭郡恩納村瀬良垣698,沖縄県,698 Serakaki Onna Kunigami-gun Okinawa,Okinawa,
00000068,カフェ アリエッティ,Cafe ARRIETTY,3.60,166,https://tabelog.com/kyoto/A2601/A260304/26023351/,https://tabelog.com/en/kyoto/A2601/A260304/26023351/,京都府京都市東山区妙法院前側町451-1,京都府,451-1 Myohoin Maekawacho Higashiyama-ku Kyoto,Kyoto,https://cafearrietty.com
00000069,カフェーパウリスタ,Kafepaurisuta,3.71,972,https://tabelog.com/tokyo/A1301/A130103/13002648/,https://tabelog.com/en/tokyo/A1301/A130103/13002648/,東京都中央区銀座8-9-16 長崎センタービル　１Ｆ,東京都,8-chome-9-16 Ginza Chuo City Tokyo-to,Tokyo,http://www.paulista.co.jp/shop.html
00000070,BiOcafe,BiOcafe,3.66,773,https://tabelog.com/tokyo/A1303/A130301/13004505/,https://tabelog.com/en/tokyo/A1303/A130301/13004505/,東京都渋谷区宇田川町16-14 パティオビル　１Ｆ,東京都,16-14 Udagawacho Shibuya City Tokyo-to,Tokyo,http://www.biocafe.jp
00000071,ローズベーカリー 銀座,Rose Bakery,3.68,585,https://tabelog.com/tokyo/A1301/A130101/13138416/,https://tabelog.com/en/tokyo/A1301/A130101/13138416/,東京都中央区銀座6-9-5 ギンザコマツ西館 7F,東京都,6-chome-9-5 Ginza Chuo City Tokyo-to,Tokyo,https://ginza.doverstreetmarket.com/rose-bakery
00000072,みやけ 旧鴻池邸表屋,Miyakekyuukounoiketeiomoteya,3.66,463,https://tabelog.com/nara/A2901/A290102/29004637/,https://tabelog.com/en/nara/A2901/A290102/29004637/,奈良県奈良市鳥見町1-5-1,奈良県,1-chome-5-1 Torimicho Nara,Nara,http://miyake-flagship.com/
00000073,Mallorca,Mayoruka,3.66,888,https://tabelog.com/tokyo/A1317/A131708/13181404/,https://tabelog.com/en/tokyo/A1317/A131708/13181404/,東京都世田谷区玉川1-14-1 二子玉川ライズS.C.テラスマーケット 2Ｆ,東京都,1-chome-14-1 Tamagawa Setagaya City Tokyo-to,Tokyo,http://www.pasteleria-mallorca.jp/
00000074,アマメリア エスプレッソ,AMAMERIA ESPRESSO,3.69,327,https://tabelog.com/tokyo/A1317/A131710/13114545/,https://tabelog.com/en/tokyo/A1317/A131710/13114545/,東京都品川区小山3-6-15 パークホームズ武蔵小山　１Ｆ,東京都,Koyama Shinagawa City Tokyo,Tokyo,http://www.amameria.com
00000075,カフェ アクイーユ 恵比寿店,kafeakui-yu,3.65,1458,https://tabelog.com/tokyo/A1303/A130302/13127590/,https://tabelog.com/en/tokyo/A1303/A130302/13127590/,東京都渋谷区恵比寿西2-10-10 エレガンテヴィータ1F,東京都,2-chome-10-10 Ebisunishi Shibuya City Tokyo-to,Tokyo,http://www.accueil.co.jp/
00000076,白熊菓琲,Shirokuma cafe,3.72,1817,https://tabelog.com/kagoshima/A4601/A460101/46000044/,https://tabelog.com/en/kagoshima/A4601/A460101/46000044/,鹿児島県鹿児島市千日町5-8 天文館むじゃきビル 1F,鹿児島県,5-8 Sennichicho Kagoshima,Kagoshima,http://www.mujyaki.co.jp/
00000077,ELEPHANT FACTORY COFFEE,Erefantofakutorikohi,3.71,496,https://tabelog.com/kyoto/A2601/A260201/26005522/,https://tabelog.com/en/kyoto/A2601/A260201/26005522/,京都府京都市中京区蛸薬師通木屋町西入ル備前島町309-4 ＨＫビル　２Ｆ,京都府,309 Bizenjimacho Nakagyo Ward Kyoto,Kyoto,
00000078,カフェ リゼッタ 二子玉川店,Cafe Lisette,3.66,512,https://tabelog.com/tokyo/A1317/A131708/13058141/,https://tabelog.com/en/tokyo/A1317/A131708/13058141/,東京都世田谷区玉川3-9-7,東京都,3-chome-9-7 Tamagawa Setagaya City Tokyo-to,Tokyo,http://cafe.lisette.jp
00000079,カフェ ケシパール,CAFE KESHiPEARL,3.67,535,https://tabelog.com/hyogo/A2801/A280101/28029699/,https://tabelog.com/en/hyogo/A2801/A280101/28029699/,兵庫県神戸市中央区御幸通6-1-25 ももの木三宮ビル ２Ｆ,兵庫県,6-chome-1-25 Gokodori Chuo-ku Kobe Hyogo,Hyogo,http://www.cafe-keshipearl.com
00000080,菓子・茶房 チェカ,cheka,3.66,340,https://tabelog.com/kyoto/A2601/A260301/26016994/,https://tabelog.com/en/kyoto/A2601/A260301/26016994/,京都府京都市左京区岡崎法勝寺町25番地,京都府,25 Okazaki Hoshojicho Sakyo-ku Kyoto,Kyoto,
00000081,ブルー・ブリック・ラウンジ,BLUE BRICK LOUNGE,3.68,631,https://tabelog.com/tokyo/A1306/A130602/13004798/,https://tabelog.com/en/tokyo/A1306/A130602/13004798/,東京都港区南青山5-3-3 ヨックモック青山本店,東京都,Minamiaoyama Minato City Tokyo,Tokyo,http://www.yokumoku.co.jp/
00000082,CAFE AALIYA,Kafeariya,3.74,1988,https://tabelog.com/tokyo/A1304/A130401/13012089/,https://tabelog.com/en/tokyo/A1304/A130401/13012089/,東京都新宿区新宿3-1-17 山本ビルＢ１Ｆ,東京都,3-chome-1-17 Shinjuku Shinjuku City Tokyo-to,Tokyo,https://cafe-aaliya.business.site/
