store_id,store_name,store_name_english,score,review_cnt,url,url_english,address,prefecture,address_english,prefecture_english,website
00000011,山勢,Yamasei,4.03,104,https://tabelog.com/nagano/A2002/A200201/20021045/,https://tabelog.com/en/nagano/A2002/A200201/20021045/,長野県松本市中央1-2-20,長野県,Central Matsumoto Nagano,Nagano,http://yamasei-unagi.jp/index.html
00000012,うなぎ 浜名,Unagihamana,3.73,236,https://tabelog.com/saitama/A1101/A110102/11003229/,https://tabelog.com/en/saitama/A1101/A110102/11003229/,埼玉県さいたま市浦和区仲町2-9-2 インフィニティうらわ　１Ｆ,埼玉県,2-chome-9-2 Nakacho Urawa-ku Saitama,Saitama,http://urawa-unagi-hamana.com
00000013,炭焼うなぎ あおいや,Sumiyakiunagiaoiya,3.75,714,https://tabelog.com/shizuoka/A2202/A220201/22000099/,https://tabelog.com/en/shizuoka/A2202/A220201/22000099/,静岡県浜松市中央区飯田町616-2,静岡県,Shizuoka Hamamatsu 南区Iidacho ６１６−２ かんたろう,Shizuoka,https://www.aoiya-unagi.com/sp/
00000014,炭焼うなぎ 喜多川,sumiyakiunagikitagawa,3.68,308,https://tabelog.com/mie/A2402/A240201/24000042/,https://tabelog.com/en/mie/A2402/A240201/24000042/,三重県四日市市昌栄町9-13,三重県,9-13 Shoeicho Yokkaichi Mie,Mie,https://nbuh500.gorp.jp/
00000015,ちか定,Chikasada,3.71,297,https://tabelog.com/shiga/A2501/A250101/25000697/,https://tabelog.com/en/shiga/A2501/A250101/25000697/,滋賀県大津市玉野浦7-4,滋賀県,7-4 Tamanoura Otsu Shiga,Shiga,https://r.goope.jp/chikasada/
00000016,入谷鬼子母神門前のだや,iriyakishimojimmonzennodaya,3.74,678,https://tabelog.com/tokyo/A1311/A131104/13152282/,https://tabelog.com/en/tokyo/A1311/A131104/13152282/,東京都台東区下谷2-3-1,東京都,2-chome-3-1 Shitaya Taito City Tokyo-to,Tokyo,http://www.at-ml.jp/67764
00000017,辻屋,Tsujiya,3.72,521,https://tabelog.com/gifu/A2102/A210204/21000002/,https://tabelog.com/en/gifu/A2102/A210204/21000002/,岐阜県関市本町5-14,岐阜県,岐阜県関市本町５丁目１４,Gifu,https://tsujiya-unagi.com/
00000018,安斎,Anzai,3.68,271,https://tabelog.com/tokyo/A1319/A131906/13001105/,https://tabelog.com/en/tokyo/A1319/A131906/13001105/,東京都杉並区荻窪4-12-16,東京都,4-chome-12-16 Ogikubo Suginami City Tokyo-to,Tokyo,
00000019,鰻家,Unagiya,3.80,408,https://tabelog.com/osaka/A2701/A270301/27080635/,https://tabelog.com/en/osaka/A2701/A270301/27080635/,大阪府大阪市淀川区西中島4-5-22 第3新大阪ビル 1F,大阪府,4-chome-5-22 Nishinakajima Yodogawa-ku Osaka,Osaka,
00000020,うな平,Unahei,3.72,165,https://tabelog.com/kanagawa/A1404/A140404/14002103/,https://tabelog.com/en/kanagawa/A1404/A140404/14002103/,神奈川県藤沢市辻堂東海岸2-2-8,神奈川県,2-chome-2-8 Tsujidohigashikaigan Fujisawa Kanagawa,Kanagawa,
00000021,あつた蓬莱軒 松坂屋店,Atsutahouraiken,3.73,1898,https://tabelog.com/aichi/A2301/A230103/23000108/,https://tabelog.com/en/aichi/A2301/A230103/23000108/,愛知県名古屋市中区栄3-30-8 松坂屋名古屋店 南館 10F,愛知県,3-chome-30-8 Sakae Naka-ku Nagoya Aichi,Aichi,http://www.houraiken.com/
00000022,麟,Rin,4.18,235,https://tabelog.com/shizuoka/A2202/A220201/22037448/,https://tabelog.com/en/shizuoka/A2202/A220201/22037448/,静岡県浜松市中央区千歳町42-2,静岡県,42-2 Chitosecho 中区 Hamamatsu Shizuoka,Shizuoka,
00000023,明神下 神田川 本店,myoujinshitakakandagawa,3.75,388,https://tabelog.com/tokyo/A1310/A131002/13000346/,https://tabelog.com/en/tokyo/A1310/A131002/13000346/,東京都千代田区外神田2-5-11,東京都,Sotokanda Chiyoda City Tokyo,Tokyo,
00000024,うなぎ　なか勝,Unaginakashou,3.72,210,https://tabelog.com/hiroshima/A3403/A340304/34003128/,https://tabelog.com/en/hiroshima/A3403/A340304/34003128/,広島県福山市沖野上町1-4-10,広島県,1-chome-4-10 Okinogamicho Fukuyama Hiroshima,Hiroshima,
00000025,わたべ,Watabe,3.81,327,https://tabelog.com/tokyo/A1310/A131003/13042184/,https://tabelog.com/en/tokyo/A1310/A131003/13042184/,東京都文京区小石川1-9-14 アトラスタワー小石川 1Ｆ,東京都,Koishikawa Bunkyo City Tokyo,Tokyo,http://unagiyawatabe.com
00000026,はし本,Hashimoto,3.77,542,https://tabelog.com/tokyo/A1309/A130905/13018616/,https://tabelog.com/en/tokyo/A1309/A130905/13018616/,東京都文京区水道2-5-7,東京都,2-chome-5-7 Suido Bunkyo City Tokyo-to,Tokyo,http://www.unagi-hashimoto.jp/
00000027,五代目 野田岩 麻布飯倉本店,Godaime Nodaiwa,3.69,1150,https://tabelog.com/tokyo/A1314/A131401/13002789/,https://tabelog.com/en/tokyo/A1314/A131401/13002789/,東京都港区東麻布1-5-4,東京都,1-chome-5-4 Higashiazabu Minato City Tokyo-to,Tokyo,http://www.nodaiwa.co.jp/index2.html
00000028,黒崎 田舎庵 日日屋,Kurosakiinakaanhibiya,3.77,269,https://tabelog.com/fukuoka/A4004/A400404/40001099/,https://tabelog.com/en/fukuoka/A4004/A400404/40001099/,福岡県北九州市八幡西区黒崎4丁目1-22,福岡県,4-chome-1-22 Kurosaki Yahatanishi-ku Kitakyushu Fukuoka,Fukuoka,
00000029,東屋,Azumaya,3.60,167,https://tabelog.com/saitama/A1103/A110303/11003094/,https://tabelog.com/en/saitama/A1103/A110303/11003094/,埼玉県川越市西小仙波町1-16-1,埼玉県,1 Chome-16-1 Nishikosenbamachi Kawagoe Saitama,Saitama,
00000030,神田きくかわ 日比谷店,Kandakikukawa,3.68,439,https://tabelog.com/tokyo/A1301/A130102/13000134/,https://tabelog.com/en/tokyo/A1301/A130102/13000134/,東京都千代田区丸の内3-1-1 帝劇ビル B2F,東京都,3-chome-1-1 Marunouchi Chiyoda City Tokyo-to,Tokyo,http://www.kanda-kikukawa.co.jp/shop/hibiya.html
00000031,鰻 にしはら,Nishihara,3.82,470,https://tabelog.com/osaka/A2701/A270104/27081196/,https://tabelog.com/en/osaka/A2701/A270104/27081196/,大阪府大阪市中央区北新町4-12,大阪府,4-12 Kitashinmachi Chuo-ku Osaka,Osaka,
00000032,うなせん,Unasen,3.76,75,https://tabelog.com/chiba/A1204/A120404/12001192/,https://tabelog.com/en/chiba/A1204/A120404/12001192/,千葉県香取市小見川5628,千葉県,5628 Omigawa Katori-shi Chiba,Ciba,
00000033,うなぎ 海雲,Unagikaiun,3.54,88,https://tabelog.com/miyazaki/A4501/A450101/45010885/,https://tabelog.com/en/miyazaki/A4501/A450101/45010885/,宮崎県宮崎市高千穂通2-1-26 アートホテル宮崎スカイタワー 2F,宮崎県,2-chome-1-26 Takachihodori Miyazaki,Miyazaki,https://unagi-kaiun.com/
00000034,あつた蓬莱軒 本店,Atsutahouraiken,3.76,2913,https://tabelog.com/aichi/A2301/A230112/23000063/,https://tabelog.com/en/aichi/A2301/A230112/23000063/,愛知県名古屋市熱田区神戸町503,愛知県,503 Godocho Atsuta-ku Nagoya Aichi,Aichi,http://www.houraiken.com/
00000035,小暮や,Kogureya,3.85,438,https://tabelog.com/chiba/A1203/A120304/12000292/,https://tabelog.com/en/chiba/A1203/A120304/12000292/,千葉県我孫子市天王台4-2-22 マンション　１Ｆ,千葉県,4-chome-2-22 Tennodai Abiko Chiba,Ciba,https://mrs.living.jp/kashiwa/town_gourmet/reporter/3238701
00000036,う嵐,uran,4.43,175,https://tabelog.com/shiga/A2501/A250101/25004102/,https://tabelog.com/en/shiga/A2501/A250101/25004102/,滋賀県大津市浜大津3-3-2,滋賀県,Hamaotsu Otsu Shiga,Shiga,
00000037,しげ吉,Shigeyoshi,3.86,560,https://tabelog.com/gifu/A2102/A210204/21000054/,https://tabelog.com/en/gifu/A2102/A210204/21000054/,岐阜県関市山王通1-3-29,岐阜県,1-chome-3-29 Sannodori Seki Gifu,Gifu,
00000038,清月,Seigetsu,3.71,334,https://tabelog.com/aichi/A2301/A230110/23050355/,https://tabelog.com/en/aichi/A2301/A230110/23050355/,愛知県名古屋市東区徳川町2502 マルカネエクセレンス 1F,愛知県,2502 Tokugawacho Higashi-ku Nagoya Aichi,Aichi,
00000039,うなぎの若林 大塚店,Unaginowakabayashi,3.55,67,https://tabelog.com/miyazaki/A4501/A450101/45003973/,https://tabelog.com/en/miyazaki/A4501/A450101/45003973/,宮崎県宮崎市大塚町天神後2668,宮崎県,Tenjinushiro-2668 Ōtsukacho Miyazaki,Miyazaki,
00000040,大和田,Oowada,3.71,437,https://tabelog.com/aichi/A2301/A230112/23005640/,https://tabelog.com/en/aichi/A2301/A230112/23005640/,愛知県名古屋市熱田区玉の井町8-18,愛知県,8-18 Tamanoicho Atsuta-ku Nagoya Aichi,Aichi,
00000041,小満津,Komatsu,3.70,91,https://tabelog.com/tokyo/A1319/A131904/13001079/,https://tabelog.com/en/tokyo/A1319/A131904/13001079/,東京都杉並区和田3-62-3 １Ｆ,東京都,3-chome-62-3 Wada Suginami City Tokyo-to,Tokyo,https://unagi-komatsu.com/
00000042,うな富士,Unafuji,3.79,2027,https://tabelog.com/aichi/A2301/A230105/23000105/,https://tabelog.com/en/aichi/A2301/A230105/23000105/,愛知県名古屋市昭和区白金1-1-4 プレザアント白金,愛知県,1-chome-1-4 Shirakane Showa-ku Nagoya Aichi,Aichi,https://sumiyaki-unafuji.com/
00000043,うな善,Unazen,3.88,216,https://tabelog.com/fukuoka/A4001/A400104/40005813/,https://tabelog.com/en/fukuoka/A4001/A400104/40005813/,福岡県福岡市中央区高砂1-14-7-1,福岡県,1-chome-14-7-1 Takasago Chuo-ku Fukuoka,Fukuoka,
00000044,田舎庵 小倉本店,Inakaan,3.74,947,https://tabelog.com/fukuoka/A4004/A400401/40000419/,https://tabelog.com/en/fukuoka/A4004/A400401/40000419/,福岡県北九州市小倉北区鍛冶町1-1-13,福岡県,1-chome-1-13 Kajimachi Kokurakita-ku Kitakyushu Fukuoka,Fukuoka,https://www.inakaan.com/
00000045,うなぎの美鶴,Unaginomitsuru,3.82,374,https://tabelog.com/kagoshima/A4601/A460101/46003010/,https://tabelog.com/en/kagoshima/A4601/A460101/46003010/,鹿児島県鹿児島市下福元町3573-4,鹿児島県,3573-4 Shimofukumotocho Kagoshima,Kagoshima,
00000046,別館山田,bekkanyamada,3.64,261,https://tabelog.com/chiba/A1204/A120404/12001011/,https://tabelog.com/en/chiba/A1204/A120404/12001011/,千葉県香取市玉造1-1-22,千葉県,1 Tamatsukuri Katori-shi Chiba,Ciba,
00000047,北御門 諫早本店,Unagikappoukitamikado,3.66,221,https://tabelog.com/nagasaki/A4204/A420401/42000627/,https://tabelog.com/en/nagasaki/A4204/A420401/42000627/,長崎県諫早市八天町4-3,長崎県,4-3 Hattenmachi Isahaya Nagasaki,Nagasaki,https://www.kitamikado.info/
00000048,吉寅,Yoshitora,3.69,380,https://tabelog.com/osaka/A2701/A270106/27001073/,https://tabelog.com/en/osaka/A2701/A270106/27001073/,大阪府大阪市中央区備後町1-6-6,大阪府,1-chome-6-6 Bingomachi Chuo-ku Osaka,Osaka,
00000049,うなぎ 丸富,Unagimarutomi,3.69,362,https://tabelog.com/tokyo/A1315/A131501/13026638/,https://tabelog.com/en/tokyo/A1315/A131501/13026638/,東京都品川区南品川3-6-2,東京都,Minamishinagawa Shinagawa City Tokyo,Tokyo,
00000050,うなぎ処　岡,unagidokorooka,3.64,73,https://tabelog.com/tokushima/A3601/A360102/36005434/,https://tabelog.com/en/tokushima/A3601/A360102/36005434/,徳島県鳴門市撫養町小桑島字前浜272-1,徳島県,Maehama-272-1 Muyacho Kokuwajima Naruto Tokushima,Tokushima,http://www.unagi-oka.com
00000051,鰻禅,Unazen,3.81,761,https://tabelog.com/tokyo/A1312/A131203/13058979/,https://tabelog.com/en/tokyo/A1312/A131203/13058979/,東京都墨田区吾妻橋3-6-18,東京都,3-chome-6-18 Azumabashi Sumida City Tokyo-to,Tokyo,
00000052,うなぎ料理 はし家,Unagiryourihashiya,3.67,401,https://tabelog.com/mie/A2401/A240101/24001425/,https://tabelog.com/en/mie/A2401/A240101/24001425/,三重県津市大門4-10,三重県,4-10 Daimon Tsu Mie,Mie,http://www.anotsu.net/hashiya/
00000053,さくめ,Sakume,3.74,391,https://tabelog.com/shizuoka/A2202/A220201/22011080/,https://tabelog.com/en/shizuoka/A2202/A220201/22011080/,静岡県浜松市浜名区三ケ日町佐久米724-1,静岡県,724-1 Mikkabicho Sakume 北区 Hamamatsu Shizuoka,Shizuoka,
00000054,鰻はし本,Unagihashimoto,3.77,537,https://tabelog.com/tokyo/A1302/A130202/13011474/,https://tabelog.com/en/tokyo/A1302/A130202/13011474/,東京都中央区八重洲1-5-10,東京都,Yaesu Chuo City Tokyo,Tokyo,http://www.unahashi.com/
00000055,大國屋鰻兵衞,Ookuniyamambei,3.77,306,https://tabelog.com/kyoto/A2601/A260201/26030320/,https://tabelog.com/en/kyoto/A2601/A260201/26030320/,京都府京都市中京区菊屋町534,京都府,Kyoto Nakagyo Ward Kikuyacho ５３４ ＯＺＯＮＥ,Kyoto,https://manbei.bubu-unagi.com/
00000056,山の茶屋,Yamanochaya,3.73,165,https://tabelog.com/tokyo/A1308/A130802/13002739/,https://tabelog.com/en/tokyo/A1308/A130802/13002739/,東京都千代田区永田町2-10-6,東京都,2-chome-10-6 Nagatacho Chiyoda City Tokyo-to,Tokyo,http://yamanotyaya.jp/course/9000.html
00000057,祇をん う桶や う,gionuokeyau,3.67,398,https://tabelog.com/kyoto/A2601/A260301/26001387/,https://tabelog.com/en/kyoto/A2601/A260301/26001387/,京都府京都市東山区祇園西花見小路四条下ル,京都府,Kyoto Higashiyama Ward 祇園西 花見小路 四条下ル,Kyoto,https://www.yagenbori.co.jp/shop/u/
00000058,竹屋,Takeya,3.73,189,https://tabelog.com/saga/A4102/A410201/41000183/,https://tabelog.com/en/saga/A4102/A410201/41000183/,佐賀県唐津市中町1884-2,佐賀県,1884-2 Nakamachi Karatsu Saga,Saga,
00000059,紀文,Kibun,3.75,123,https://tabelog.com/gifu/A2101/A210103/21001137/,https://tabelog.com/en/gifu/A2101/A210103/21001137/,岐阜県養老郡養老町飯田1350-9,岐阜県,1350-9 Iida Yoro Yoro-gun Gifu,Gifu,
00000060,鰻 川淀,unagikawayodo,3.73,277,https://tabelog.com/fukuoka/A4004/A400401/40012535/,https://tabelog.com/en/fukuoka/A4004/A400401/40012535/,福岡県北九州市小倉北区魚町1-4-16,福岡県,1-chome-4-16 Uomachi Kokurakita-ku Kitakyushu Fukuoka,Fukuoka,
00000061,神泉いちのや,shinsenichinoya,3.69,553,https://tabelog.com/tokyo/A1303/A130301/13004659/,https://tabelog.com/en/tokyo/A1303/A130301/13004659/,東京都渋谷区神泉町20-22 神泉ハイツ 1F,東京都,20-22 Shinsencho Shibuya City Tokyo-to,Tokyo,
00000062,ぬりや 泉町大通り,Nuriya,3.73,407,https://tabelog.com/ibaraki/A0801/A080101/8001191/,https://tabelog.com/en/ibaraki/A0801/A080101/8001191/,茨城県水戸市泉町3-1-31,茨城県,3-chome-1-31 Izumicho Mito Ibaraki,Ibaraki,
00000063,かね春,Kaneharu,3.70,195,https://tabelog.com/kochi/A3901/A390101/39000409/,https://tabelog.com/en/kochi/A3901/A390101/39000409/,高知県高知市春野町芳原2569-1,高知県,2569-1 Harunocho Yoshihara Kochi,Koci,https://kaneharu.jp/
00000064,尾花,Obana,3.80,1351,https://tabelog.com/tokyo/A1324/A132401/13003509/,https://tabelog.com/en/tokyo/A1324/A132401/13003509/,東京都荒川区南千住5-33-1,東京都,Minamisenju Arakawa City Tokyo,Tokyo,
00000065,しら河 浄心本店,Shirakawa,3.58,564,https://tabelog.com/aichi/A2301/A230109/23001045/,https://tabelog.com/en/aichi/A2301/A230109/23001045/,愛知県名古屋市西区城西4-20-12,愛知県,4-chome-20-12 Josai Nishi Ward Nagoya Aichi,Aichi,http://www.hitsumabushi.jp
00000066,魚登久,Uotoku,3.69,185,https://tabelog.com/tochigi/A0903/A090302/9000136/,https://tabelog.com/en/tochigi/A0903/A090302/9000136/,栃木県日光市今市467,栃木県,467 Imaichi Nikko Tochigi,Tochigi,http://uo-toku.jp/
00000067,駿河屋,Surugaya,3.75,1176,https://tabelog.com/chiba/A1204/A120401/12006496/,https://tabelog.com/en/chiba/A1204/A120401/12006496/,千葉県成田市仲町359,千葉県,359 Nakamachi Narita Chiba,Ciba,http://www.surugaya-unagi.net/index.html
00000068,初小川,Hatsuogawa,3.76,477,https://tabelog.com/tokyo/A1311/A131102/13003702/,https://tabelog.com/en/tokyo/A1311/A131102/13003702/,東京都台東区雷門2-8-4,東京都,Kaminarimon Taito City Tokyo,Tokyo,
00000069,うなぎ屋 廣川,Hirokawa,3.77,663,https://tabelog.com/kyoto/A2601/A260403/26000921/,https://tabelog.com/en/kyoto/A2601/A260403/26000921/,京都府京都市右京区嵯峨天龍寺北造路町44-1,京都府,44-1 Sagatenryuji Kitatsukurimichicho Ukyo Ward Kyoto,Kyoto,http://unagi-hirokawa.jp/
00000070,かぶと,Kabuto,4.38,988,https://tabelog.com/tokyo/A1305/A130501/13016660/,https://tabelog.com/en/tokyo/A1305/A130501/13016660/,東京都豊島区池袋2-53-2 池袋ESビル 1F,東京都,2-chome-53-2 Ikebukuro Toshima City Tokyo-to,Tokyo,https://www.omakase-japan.jp/stores/10007
00000071,鈴木,Suzuki,3.70,271,https://tabelog.com/tokyo/A1326/A132601/13005981/,https://tabelog.com/en/tokyo/A1326/A132601/13005981/,東京都調布市布田1-50-1 マートルコート調布第３,東京都,Fuda Chofu Tokyo,Tokyo,http://sound.jp/chofu4suzuki/
00000072,うなぎのまとい,Unaginomatoi,3.64,404,https://tabelog.com/shizuoka/A2205/A220503/22003157/,https://tabelog.com/en/shizuoka/A2205/A220503/22003157/,静岡県伊東市東松原13-6,静岡県,13-6 Higashimatsubaracho Ito Shizuoka,Shizuoka,
00000073,かいだ屋,Kaidaya,3.69,517,https://tabelog.com/kochi/A3901/A390102/39000043/,https://tabelog.com/en/kochi/A3901/A390102/39000043/,高知県南国市浜改田1330-3,高知県,1330-3 Hamakaida Nankoku Kochi,Koci,https://www.nankoku-kankou.jp/life/dtl.php?hdnKey=626
00000074,鰻 むさし乃,Unagimusashino,3.91,563,https://tabelog.com/saitama/A1101/A110102/11003959/,https://tabelog.com/en/saitama/A1101/A110102/11003959/,埼玉県さいたま市浦和区東高砂町8-3 1F,埼玉県,8-3 Higashitakasagocho Urawa Ward Saitama,Saitama,http://unagimusashino.com
00000075,炭焼鰻 はじめ,Sumiyakiunagihajime,3.73,158,https://tabelog.com/shizuoka/A2202/A220201/22030160/,https://tabelog.com/en/shizuoka/A2202/A220201/22030160/,静岡県浜松市中央区雄踏町宇布見9690,静岡県,9690 Yutocho Ubumi 西区 Hamamatsu Shizuoka,Shizuoka,http://unagi-hajime.com/
00000076,博多名代 吉塚うなぎ屋,Yoshidukaunagiya,3.77,1740,https://tabelog.com/fukuoka/A4001/A400102/40000017/,https://tabelog.com/en/fukuoka/A4001/A400102/40000017/,福岡県福岡市博多区中洲2-8-27,福岡県,Nakasu Hakata Ward Fukuoka,Fukuoka,http://www.yoshizukaunagi.com/
00000077,うなぎ 魚政,Uomasa,4.16,785,https://tabelog.com/tokyo/A1324/A132403/13035339/,https://tabelog.com/en/tokyo/A1324/A132403/13035339/,東京都葛飾区東四ツ木4-14-4,東京都,4-chome-14-4 Higashiyotsugi Katsushika City Tokyo-to,Tokyo,http://unagi-uomasa.jp/
00000078,上村うなぎ屋,Uemuraunagiya,3.78,478,https://tabelog.com/kumamoto/A4304/A430403/43000195/,https://tabelog.com/en/kumamoto/A4304/A430403/43000195/,熊本県人吉市紺屋町129,熊本県,129 Koyamachi Hitoyoshi Kumamoto,Kumamoto,http://www.uemura-unagi.com/
00000079,うなぎ お㚙川 我孫子店,unagiogawa,3.73,208,https://tabelog.com/chiba/A1203/A120304/12029065/,https://tabelog.com/en/chiba/A1203/A120304/12029065/,千葉県我孫子市本町1-1-11 青木ビル 1F,千葉県,Chiba Abiko Honcho 1-chome−1−１１ 歯列矯正よしだ歯科,Ciba,
00000080,一鰻,Ichiunagi,3.82,135,https://tabelog.com/shizuoka/A2205/A220503/22004100/,https://tabelog.com/en/shizuoka/A2205/A220503/22004100/,静岡県伊東市湯川1-9-6,静岡県,Yukawa Ito Shizuoka,Shizuoka,
00000081,うな豊,Unatoyo,3.73,527,https://tabelog.com/aichi/A2301/A230112/23006249/,https://tabelog.com/en/aichi/A2301/A230112/23006249/,愛知県名古屋市瑞穂区豊岡通3-40,愛知県,3-chome-40 Toyookatori Mizuho-ku Nagoya Aichi,Aichi,http://www.unatoyo.com/
00000082,うなぎ家 しば福や,unagikashibafukuya,3.77,747,https://tabelog.com/aichi/A2301/A230101/23067466/,https://tabelog.com/en/aichi/A2301/A230101/23067466/,愛知県名古屋市西区那古野1-23-10,愛知県,1-chome-23-10 Nagono Nishi Ward Nagoya Aichi,Aichi,http://shibafukuya.com
00000083,うなぎの豊川,Unaginotoyokawa,3.76,355,https://tabelog.com/nara/A2901/A290102/29000217/,https://tabelog.com/en/nara/A2901/A290102/29000217/,奈良県奈良市富雄元町3-3-12,奈良県,3-chome-3-12 Tomio Motomachi Nara,Nara,
00000084,鰻家,Unagiya,3.82,738,https://tabelog.com/tokyo/A1321/A132101/13012445/,https://tabelog.com/en/tokyo/A1321/A132101/13012445/,東京都豊島区南長崎5-18-17,東京都,5-chome-18-17 Minaminagasaki Toshima City Tokyo-to,Tokyo,
00000085,うなぎ亭 友栄,Tomoei,4.19,2488,https://tabelog.com/kanagawa/A1410/A141001/14001626/,https://tabelog.com/en/kanagawa/A1410/A141001/14001626/,神奈川県小田原市風祭122,神奈川県,Kazamatsuri Odawara Kanagawa,Kanagawa,http://www.tomoei-unagi.com/
00000086,川蝉,Kawasemi,3.75,427,https://tabelog.com/tochigi/A0901/A090101/9000024/,https://tabelog.com/en/tochigi/A0901/A090101/9000024/,栃木県宇都宮市大通り5-1-19,栃木県,Odori Utsunomiya Tochigi,Tochigi,http://www.tochinavi.net/spot/home/index.shtml?id=2856
00000087,一二三本店,Hifumihonten,3.65,193,https://tabelog.com/tokyo/A1317/A131709/13013099/,https://tabelog.com/en/tokyo/A1317/A131709/13013099/,東京都世田谷区若林4-24-15,東京都,Wakabayashi Setagaya City Tokyo,Tokyo,
00000088,石ばし,Ishibashi,3.74,542,https://tabelog.com/tokyo/A1309/A130905/13003531/,https://tabelog.com/en/tokyo/A1309/A130905/13003531/,東京都文京区水道2-4-29,東京都,2-chome-4-29 Suido Bunkyo City Tokyo-to,Tokyo,http://unagi-ishibashi.com/
00000089,うなぎ処　もりやま,Unagidokoromoriyama,3.61,93,https://tabelog.com/miyazaki/A4501/A450101/45000876/,https://tabelog.com/en/miyazaki/A4501/A450101/45000876/,宮崎県宮崎市高岡町浦之名872,宮崎県,Uranomyo Takaokacho Miyazaki,Miyazaki,http://www.unamori.com/
00000090,伊賀喜,Igaki,3.66,232,https://tabelog.com/osaka/A2701/A270104/27011949/,https://tabelog.com/en/osaka/A2701/A270104/27011949/,大阪府大阪市中央区谷町1丁目6-5 伊賀喜ビル,大阪府,1-chome-6-5 Tanimachi Chuo-ku Osaka,Osaka,
00000091,瞬,Sumiyakiunagishun,4.14,268,https://tabelog.com/shizuoka/A2201/A220101/22019273/,https://tabelog.com/en/shizuoka/A2201/A220101/22019273/,静岡県静岡市葵区有永町22-60,静岡県,22-60 Arinagacho Aoi Ward Shizuoka,Shizuoka,http://unagi-shun.com/
00000092,うなぎ屋酒坊・画荘 越後屋,Echigoya,3.77,232,https://tabelog.com/saitama/A1106/A110601/11002889/,https://tabelog.com/en/saitama/A1106/A110601/11002889/,埼玉県所沢市小手指町4-21-22,埼玉県,Kotesashicho Tokorozawa Saitama,Saitama,http://www.echigoya-jp.com/
00000093,鰻専門店 愛川,unagisemmontenaikawa,3.71,949,https://tabelog.com/tokyo/A1305/A130503/13029734/,https://tabelog.com/en/tokyo/A1305/A130503/13029734/,東京都新宿区高田馬場1-17-22,東京都,1-chome-17-22 Takadanobaba Shinjuku City Tokyo-to,Tokyo,https://www.unagi-aikawa.jp/
