store_id,store_name,store_name_english,score,review_cnt,url,url_english,address,prefecture,address_english,prefecture_english,website
00000012,日本料理 TOBIUME,Nihonryouritobiume,4.40,107,https://tabelog.com/fukuoka/A4004/A400404/40019957/,https://tabelog.com/en/fukuoka/A4004/A400404/40019957/,福岡県北九州市八幡西区千代ヶ崎3-14-11,福岡県,Chiyogasaki Yahatanishi Ward Kitakyushu Fukuoka,Fukuoka,
00000013,祇園 又吉,Matayoshi,4.05,148,https://tabelog.com/kyoto/A2601/A260301/26006471/,https://tabelog.com/en/kyoto/A2601/A260301/26006471/,京都府京都市東山区祇園町南側570-123,京都府,570-123 Gionmachi Minamigawa Higashiyama-ku Kyoto,Kyoto,http://www.gion-matayoshi.com/
00000014,季節料理　なかしま,Kisetsuryourinakashima,4.20,166,https://tabelog.com/hiroshima/A3401/A340118/34016189/,https://tabelog.com/en/hiroshima/A3401/A340118/34016189/,広島県広島市中区東白島町10-4 TOHAKUビル,広島県,10-4 Higashihakushimacho Naka-ku Hiroshima,Hiroshima,http://nakashima-ryori.com/
00000015,炭火割烹 いふき,Ifuki,4.10,208,https://tabelog.com/kyoto/A2601/A260301/26017706/,https://tabelog.com/en/kyoto/A2601/A260301/26017706/,京都府京都市東山区祇園町南側570-8,京都府,570-8 Gionmachi Minamigawa Higashiyama-ku Kyoto,Kyoto,https://gion-ifuki.com/
00000016,京都 吉兆 嵐山本店,Kitcho Arashiyama,4.13,181,https://tabelog.com/kyoto/A2601/A260403/26001312/,https://tabelog.com/en/kyoto/A2601/A260403/26001312/,京都府京都市右京区嵯峨天龍寺芒ノ馬場町58,京都府,58 Sagatenryuji Susukinobabacho Ukyo Ward Kyoto,Kyoto,http://www.kitcho.com/kyoto/
00000017,旬席 鈴江,Suzue,4.34,180,https://tabelog.com/kyoto/A2601/A260301/26014309/,https://tabelog.com/en/kyoto/A2601/A260301/26014309/,京都府京都市左京区岡崎神宮道仁王門白川南入ル,京都府,91 Okazaki Enshojicho Sakyo Ward Kyoto,Kyoto,
00000018,ぎおん 阪川,Sakagawa,4.17,246,https://tabelog.com/kyoto/A2601/A260301/26001726/,https://tabelog.com/en/kyoto/A2601/A260301/26001726/,京都府京都市東山区祇園町南側570-199,京都府,570-199 Gionmachi Minamigawa Higashiyama-ku Kyoto,Kyoto,
00000019,前田,Maeda,4.05,92,https://tabelog.com/kyoto/A2601/A260301/26020923/,https://tabelog.com/en/kyoto/A2601/A260301/26020923/,京都府京都市東山区祇園町南側570-118 1Ｆ,京都府,570-118 Gionmachi Minamigawa Higashiyama-ku Kyoto,Kyoto,
00000020,新地 やま本,shinchiyamamoto,3.79,47,https://tabelog.com/osaka/A2701/A270101/27079462/,https://tabelog.com/en/osaka/A2701/A270101/27079462/,大阪府大阪市北区堂島1-1-13,大阪府,1-chome-1-13 Dojima Kita-ku Osaka,Osaka,
00000021,八寸,Hassun,4.17,198,https://tabelog.com/kyoto/A2601/A260301/26002259/,https://tabelog.com/en/kyoto/A2601/A260301/26002259/,京都府京都市東山区祇園末吉町95,京都府,95 Sueyoshicho Higashiyama-ku Kyoto,Kyoto,
00000022,味 ふくしま,Aji Fukushima,3.81,225,https://tabelog.com/kyoto/A2601/A260301/26022527/,https://tabelog.com/en/kyoto/A2601/A260301/26022527/,京都府京都市東山区祇園町南側570,京都府,570 Gionmachi Minamigawa Higashiyama-ku Kyoto,Kyoto,
00000023,祇園 にし,Nishi,4.15,225,https://tabelog.com/kyoto/A2601/A260301/26027852/,https://tabelog.com/en/kyoto/A2601/A260301/26027852/,京都府京都市東山区月見町21-2 1F,京都府,21-2 Tsukimicho Higashiyama-ku Kyoto,Kyoto,https://gion-nishi.com/
00000024,京懐石 吉泉,Kichisen,3.89,152,https://tabelog.com/kyoto/A2601/A260302/26001047/,https://tabelog.com/en/kyoto/A2601/A260302/26001047/,京都府京都市左京区下鴨森本町5,京都府,5 Shimogamo Morimotocho Sakyo-ku Kyoto,Kyoto,http://www.kichisen-kyoto.com
00000025,米増,Yonemasu,4.27,168,https://tabelog.com/osaka/A2701/A270108/27095726/,https://tabelog.com/en/osaka/A2701/A270108/27095726/,大阪府大阪市北区大淀南1-9-16 山彦ビル 1F,大阪府,1-chome-9-16 Ōyodominami Kita-ku Osaka,Osaka,
00000026,野口太郎,Noguchi Taro,4.03,345,https://tabelog.com/osaka/A2701/A270101/27046071/,https://tabelog.com/en/osaka/A2701/A270101/27046071/,大阪府大阪市北区曽根崎新地1-3-1 大橋ビル　3F,大阪府,Osaka Kita Ward Sonezakishinchi 1 Chome−3−１ 大橋ビル 3F,Osaka,https://noguchitaro.com/
00000027,御料理 まつ山,Oryourimatsuyama,4.46,169,https://tabelog.com/fukuoka/A4004/A400404/40028665/,https://tabelog.com/en/fukuoka/A4004/A400404/40028665/,福岡県北九州市八幡西区藤田2-1-10,福岡県,2-chome-1-10 Fujita Yahatanishi-ku Kitakyushu Fukuoka,Fukuoka,http://matsuyama-fukuoka.jp/
00000028,山玄茶,Sangencha,4.15,328,https://tabelog.com/kyoto/A2601/A260301/26005351/,https://tabelog.com/en/kyoto/A2601/A260301/26005351/,京都府京都市東山区祇園町北側347-96,京都府,347-96 Gionmachi Kitagawa Higashiyama-ku Kyoto,Kyoto,
00000029,御料理 一燈,Oryouriittou,4.03,64,https://tabelog.com/fukui/A1801/A180101/18008141/,https://tabelog.com/en/fukui/A1801/A180101/18008141/,福井県福井市春山2-1-7,福井県,2-chome-1-7 Haruyama Fukui,Fukui,https://www.oryouri-ittou.com/
00000030,白,Tsukumo,4.08,55,https://tabelog.com/nara/A2901/A290101/29012612/,https://tabelog.com/en/nara/A2901/A290101/29012612/,奈良県奈良市紀寺町968,奈良県,968 Kideracho Nara,Nara,http://tsukumonara.com/
00000031,料理屋そうびき,ryouriyasoubiki,4.04,77,https://tabelog.com/hiroshima/A3407/A340701/34023121/,https://tabelog.com/en/hiroshima/A3407/A340701/34023121/,広島県東広島市西条岡町10-24 第10内海ビル 3F,広島県,10-24 Saijookamachi Higashihiroshima Hiroshima,Hiroshima,https://sobiki.jp/
00000032,料理屋 植むら,Uemura,4.37,295,https://tabelog.com/hyogo/A2801/A280101/28006093/,https://tabelog.com/en/hyogo/A2801/A280101/28006093/,兵庫県神戸市中央区中山手通1-24-14 ペンシルビル　４Ｆ,兵庫県,1-chome-24-14 Nakayamatedori Chuo-ku Kobe Hyogo,Hyogo,http://www.ryouriya-uemura.com/
00000033,日本料理山崎,Nihonryouriyamazaki,3.98,129,https://tabelog.com/toyama/A1601/A160101/16000725/,https://tabelog.com/en/toyama/A1601/A160101/16000725/,富山県富山市布瀬町南1-18-9,富山県,1-chome-18-9 Nunosemachiminami Toyama,Toyama,http://yamazaki-toyama.co.jp/
00000034,綾小路 唐津,Ayanokoujikaratsu,3.93,75,https://tabelog.com/kyoto/A2601/A260201/26029825/,https://tabelog.com/en/kyoto/A2601/A260201/26029825/,京都府京都市下京区綾小路通新町西入ル矢田町113-1,京都府,Kyoto Shimogyo Ward 新町西入矢田町113-1,Kyoto,http://karatu.jp/
00000035,妙見石原荘 食菜石蔵,myoukenishiharasoushokusaiishikura,3.94,174,https://tabelog.com/kagoshima/A4603/A460301/46001299/,https://tabelog.com/en/kagoshima/A4603/A460301/46001299/,鹿児島県霧島市隼人町嘉例川4376,鹿児島県,4376 Hayatocho Kareigawa Kirishima Kagoshima,Kagoshima,http://www.m-ishiharaso.com/
00000036,竹屋町 三多,Mita,4.44,134,https://tabelog.com/kyoto/A2601/A260302/26016620/,https://tabelog.com/en/kyoto/A2601/A260302/26016620/,京都府京都市中京区寺町通竹屋町下ル久遠院前町667-1,京都府,667-1 Kuenin Maecho Nakagyo Ward Kyoto,Kyoto,
00000037,二条城ふる田,Furuta,3.84,79,https://tabelog.com/kyoto/A2601/A260203/26027316/,https://tabelog.com/en/kyoto/A2601/A260203/26027316/,京都府京都市中京区押小路通小川西入ル古城町371,京都府,371 Furushirocho Nakagyo Ward Kyoto,Kyoto,http://tiny.cc/nijojofuruta
00000038,郷土料理 嗣味,kyoudoryouritsugumi,4.06,112,https://tabelog.com/fukuoka/A4001/A400103/40054472/,https://tabelog.com/en/fukuoka/A4001/A400103/40054472/,福岡県福岡市中央区高砂1-6-6 サンクス高砂 1F,福岡県,1-chome-6-6 Takasago Chuo-ku Fukuoka,Fukuoka,
00000039,片折,Kataori,4.67,270,https://tabelog.com/ishikawa/A1701/A170101/17011166/,https://tabelog.com/en/ishikawa/A1701/A170101/17011166/,石川県金沢市並木町3-36,石川県,3-36 Namikimachi Kanazawa Ishikawa,Ishikawa,https://kataori.jp/
00000040,きたうら善漁。,Kitaurazenryoumaru,4.01,45,https://tabelog.com/miyazaki/A4505/A450501/45004060/,https://tabelog.com/en/miyazaki/A4505/A450501/45004060/,宮崎県延岡市本町1-3-14,宮崎県,1-chome-3-14 Honmachi Nobeoka Miyazaki,Miyazaki,
00000041,日本料理 研野,Nihonryouri kenya,3.97,138,https://tabelog.com/kyoto/A2601/A260302/26035592/,https://tabelog.com/en/kyoto/A2601/A260302/26035592/,京都府京都市左京区岡崎徳成町28-22,京都府,28-22 Okazaki Tokuseicho Sakyo Ward Kyoto,Kyoto,https://www.kenya-sakai.com/
00000042,東山 吉寿,Higashiyamayoshihisa,4.19,156,https://tabelog.com/kyoto/A2601/A260301/26031203/,https://tabelog.com/en/kyoto/A2601/A260301/26031203/,京都府京都市東山区妙法院前側町422,京都府,422 Myohoin Maekawacho Higashiyama-ku Kyoto,Kyoto,https://www.higashiyama-yosihisa.com/
00000043,草喰 なかひがし,Soujiki Nakahigashi,4.26,653,https://tabelog.com/kyoto/A2601/A260302/26001800/,https://tabelog.com/en/kyoto/A2601/A260302/26001800/,京都府京都市左京区浄土寺石橋町32-3,京都府,32-3 Jodoji Ishibashicho Sakyo-ku Kyoto,Kyoto,http://www.soujiki-nakahigashi.co.jp/
00000044,美山荘,Miyamasou,4.30,165,https://tabelog.com/kyoto/A2601/A260504/26001066/,https://tabelog.com/en/kyoto/A2601/A260504/26001066/,京都府京都市左京区花脊原地町大悲山,京都府,Daihizan Hanaseharachicho Sakyo Ward Kyoto,Kyoto,https://miyamasou.jp/
00000045,緒乃,Ono,4.08,199,https://tabelog.com/osaka/A2701/A270101/27112164/,https://tabelog.com/en/osaka/A2701/A270101/27112164/,大阪府大阪市北区曽根崎新地1-2-22 北リンデンビル 6F,大阪府,2 Chome Sonezaki Kita Ward Osaka,Osaka,
00000046,飴源,Amegen,4.18,120,https://tabelog.com/saga/A4102/A410201/41000056/,https://tabelog.com/en/saga/A4102/A410201/41000056/,佐賀県唐津市浜玉町五反田1058-2,佐賀県,1058-2 Hamatamamachi Gotanda Karatsu Saga,Saga,
00000047,味あら井,Aji Arai,4.13,132,https://tabelog.com/oita/A4404/A440401/44006115/,https://tabelog.com/en/oita/A4404/A440401/44006115/,大分県中津市上博多町2001,大分県,2001 Kamihakatamachi Nakatsu Oita,Oita,
00000048,瓢亭 本店,Hyotei,3.93,323,https://tabelog.com/kyoto/A2601/A260301/26001012/,https://tabelog.com/en/kyoto/A2601/A260301/26001012/,京都府京都市左京区南禅寺草川町35,京都府,35 Nanzenji Kusakawacho Sakyo-ku Kyoto,Kyoto,http://hyotei.co.jp/
00000049,天神橋 青木,Aoki,3.98,87,https://tabelog.com/osaka/A2701/A270103/27076702/,https://tabelog.com/en/osaka/A2701/A270103/27076702/,大阪府大阪市北区天神橋7-12-14 グレーシィ天神橋ビル 1F,大阪府,7-chome-12-14 Tenjinbashi Kita-ku Osaka,Osaka,
00000050,東茶屋 なかむら,Higashichaya nakamura,3.92,88,https://tabelog.com/osaka/A2701/A270103/27113956/,https://tabelog.com/en/osaka/A2701/A270103/27113956/,大阪府大阪市北区本庄東1-25-8,大阪府,1-chome-25-8 Honjohigashi Kita-ku Osaka,Osaka,
00000051,井本,Imoto,4.06,170,https://tabelog.com/fukuoka/A4001/A400104/40040809/,https://tabelog.com/en/fukuoka/A4001/A400104/40040809/,福岡県福岡市中央区薬院4-15-29 香ビル1-2,福岡県,4-chome-15-29 Yakuin Chuo-ku Fukuoka,Fukuoka,
00000052,湖里庵,Korian,4.20,68,https://tabelog.com/shiga/A2505/A250501/25000624/,https://tabelog.com/en/shiga/A2505/A250501/25000624/,滋賀県高島市マキノ町海津2307,滋賀県,2307 Makinocho Kaizu Takashima Shiga,Shiga,https://korian.jp/
00000053,招福樓 本店,Shofukuro,4.00,148,https://tabelog.com/shiga/A2503/A250302/25000052/,https://tabelog.com/en/shiga/A2503/A250302/25000052/,滋賀県東近江市八日市本町8-11,滋賀県,8-11 Yokaichihonmachi Higashiomi Shiga,Shiga,http://www.shofukuro.jp/
00000054,御幸町 田がわ,Tagawa,4.18,158,https://tabelog.com/kyoto/A2601/A260202/26028604/,https://tabelog.com/en/kyoto/A2601/A260202/26028604/,京都府京都市中京区夷川通御幸町西入松本町575-1,京都府,575-1 Matsumotocho Nakagyo-ku Kyoto,Kyoto,http://www.gokoumachi-tagawa.com/
00000055,御料理ふじ居,oryourifujii,4.26,113,https://tabelog.com/toyama/A1601/A160101/16005789/,https://tabelog.com/en/toyama/A1601/A160101/16005789/,富山県富山市東岩瀬町93,富山県,93 Higashiiwasemachi Toyama,Toyama,http://www.oryouri-fujii.jp/
00000056,東山 緒方,higashiyamaogata,4.10,82,https://tabelog.com/kyoto/A2601/A260301/26036476/,https://tabelog.com/en/kyoto/A2601/A260301/26036476/,京都府京都市左京区岡崎円勝寺町91-5 眞松庵 1F,京都府,91-5 Okazaki Enshojicho Sakyo Ward Kyoto,Kyoto,
00000057,馳走なかむら,Chisounakamura,3.91,69,https://tabelog.com/fukuoka/A4001/A400102/40042470/,https://tabelog.com/en/fukuoka/A4001/A400102/40042470/,福岡県福岡市博多区対馬小路2-10,福岡県,2-10 Tsumashoji Hakata-ku Fukuoka,Fukuoka,http://www.chisou-nakamura.jp/
00000058,料理 川口,Kawaguchi,4.28,47,https://tabelog.com/kyoto/A2601/A260301/26006453/,https://tabelog.com/en/kyoto/A2601/A260301/26006453/,京都府京都市,京都府,Kyoto,Kyoto,
00000059,祇園 大渡,Owatari,4.23,285,https://tabelog.com/kyoto/A2601/A260301/26014312/,https://tabelog.com/en/kyoto/A2601/A260301/26014312/,京都府京都市東山区祇園町南側570-265,京都府,570-265 Gionmachi Minamigawa Higashiyama-ku Kyoto,Kyoto,http://aquadina.com/kyoto/spot/953/
00000060,ふるさと料理 杉の子,Furusatoryourisuginoko,3.66,75,https://tabelog.com/miyazaki/A4501/A450101/45000007/,https://tabelog.com/en/miyazaki/A4501/A450101/45000007/,宮崎県宮崎市橘通西2-1-4,宮崎県,2 Chome-1-4 Tachibanadorinishi Miyazaki,Miyazaki,http://www.miyazaki-suginoko.net/
00000061,杦,Sen,4.02,125,https://tabelog.com/kyoto/A2601/A260201/26030495/,https://tabelog.com/en/kyoto/A2601/A260201/26030495/,京都府京都市下京区五条通柳馬場上ル塩竈町379,京都府,Kyoto Shimogyo Ward 五条通 堺町西入塩竈町３８４‐１,Kyoto,https://kyoto-sen.com/
00000062,高台寺 和久傳,Kodaiji Wakuden,4.20,192,https://tabelog.com/kyoto/A2601/A260301/26000535/,https://tabelog.com/en/kyoto/A2601/A260301/26000535/,京都府京都市東山区高台寺北門前鷲尾町512,京都府,512 Washiocho Higashiyama Ward Kyoto,Kyoto,http://www.wakuden.jp
00000063,柏屋 大阪千里山,KASHIWAYA Osaka Senriyama,3.95,152,https://tabelog.com/osaka/A2706/A270602/27001141/,https://tabelog.com/en/osaka/A2706/A270602/27001141/,大阪府吹田市千里山西2-5-18,大阪府,Senriyamanishi Suita Osaka,Osaka,http://www.jp-kashiwaya.com
00000064,御料理 光安,Mitsuyasu,4.29,89,https://tabelog.com/kyoto/A2601/A260501/26022648/,https://tabelog.com/en/kyoto/A2601/A260501/26022648/,京都府京都市上京区千本通丸太町上る二筋目東入,京都府,京都府京都市上京区小山町 千本通丸太町上る二筋目東入,Kyoto,http://kyoto-mitsuyasu.com/
00000065,こにし家,Konishiya,4.03,87,https://tabelog.com/hyogo/A2807/A280703/28015514/,https://tabelog.com/en/hyogo/A2807/A280703/28015514/,兵庫県三田市三輪1-13-28,兵庫県,Miwa Sanda Hyogo,Hyogo,https://www.konishiya.net/
00000066,道人,Doujin,4.65,205,https://tabelog.com/kyoto/A2601/A260301/26030764/,https://tabelog.com/en/kyoto/A2601/A260301/26030764/,京都府京都市左京区仁王門通新柳馬場東入ル菊鉾町291-1,京都府,332 Kikuhokocho Sakyo Ward Kyoto,Kyoto,
00000067,百味処 おんじき,Hyakumidokoroonjiki,3.88,119,https://tabelog.com/hyogo/A2801/A280101/28007989/,https://tabelog.com/en/hyogo/A2801/A280101/28007989/,兵庫県神戸市中央区中山手通2-15-13 サンシャイン山手 1F,兵庫県,2-chome-15-13 Nakayamatedori Chuo-ku Kobe Hyogo,Hyogo,http://onjiki.com
00000068,京天神 野口,Kyotenjin Noguchi,4.40,254,https://tabelog.com/kyoto/A2601/A260501/26018304/,https://tabelog.com/en/kyoto/A2601/A260501/26018304/,京都府京都市上京区天神道上ノ下立売上ル北町573-11 1F,京都府,Kyoto Kamigyo Ward 天神道上ノ下 Shimotachiuri Dori 北町573−11,Kyoto,
00000069,室町 和久傳,Muromachi Wakuden,3.99,292,https://tabelog.com/kyoto/A2601/A260202/26000621/,https://tabelog.com/en/kyoto/A2601/A260202/26000621/,京都府京都市中京区堺町姉小路上ル丸木材木町679,京都府,679 Marukizaimokucho Nakagyo Ward Kyoto,Kyoto,https://www.wakuden.jp/ryotei/muromachi/
00000070,馳走 啐啄一十,Chisousottakuito,4.51,246,https://tabelog.com/hiroshima/A3401/A340117/34023887/,https://tabelog.com/en/hiroshima/A3401/A340117/34023887/,広島県広島市中区富士見町5-1 随木ビル 1F,広島県,5-1 Fujimicho Naka-ku Hiroshima,Hiroshima,
00000071,魚菜料理 縄屋,sakanaryourinawaya,4.26,149,https://tabelog.com/kyoto/A2609/A260903/26015836/,https://tabelog.com/en/kyoto/A2609/A260903/26015836/,京都府京丹後市弥栄町黒部2517,京都府,2517 Yasakacho Kurobe Kyotango Kyoto,Kyoto,https://www.nawaya-restaurant.com/
00000072,お料理 佐藤,oryourisatou,3.99,181,https://tabelog.com/fukuoka/A4004/A400401/40000240/,https://tabelog.com/en/fukuoka/A4004/A400401/40000240/,福岡県北九州市小倉北区京町3-5-7 KSKコアビル 1F,福岡県,3-chome-5-7 Kyomachi Kokurakita-ku Kitakyushu Fukuoka,Fukuoka,https://oryourisato.com/
00000073,御料理 樋渡,Hiwatashi,3.95,74,https://tabelog.com/kyoto/A2601/A260202/26023402/,https://tabelog.com/en/kyoto/A2601/A260202/26023402/,京都府京都市中京区東洞院通竹屋町下ル三本木5-496-2,京都府,496-2 Sanbongi 5chome Nakagyo Ward Kyoto,Kyoto,
00000074,祇園 にしかわ,Nishikawa,4.07,452,https://tabelog.com/kyoto/A2601/A260301/26007611/,https://tabelog.com/en/kyoto/A2601/A260301/26007611/,京都府京都市東山区下河原通八坂鳥居前下る下河原町473,京都府,473 Shimokawaracho Higashiyama-ku Kyoto,Kyoto,
00000075,一本杉 川嶋,Ipponsugikawashima,4.37,80,https://tabelog.com/ishikawa/A1703/A170302/17012454/,https://tabelog.com/en/ishikawa/A1703/A170302/17012454/,石川県七尾市一本杉町32-1,石川県,32-1 Ipponsugimachi Nanao Ishikawa,Ishikawa,
00000076,草庵 鍋島,Souan nabeshima,4.13,38,https://tabelog.com/saga/A4104/A410402/41007161/,https://tabelog.com/en/saga/A4104/A410402/41007161/,佐賀県鹿島市浜町乙2420-1,佐賀県,Saga Kashima Hamamachi 乙２４２０－１,Saga,https://fukuchiyo.com/
00000077,比良山荘,Hirasansou,4.48,604,https://tabelog.com/shiga/A2501/A250101/25000772/,https://tabelog.com/en/shiga/A2501/A250101/25000772/,滋賀県大津市葛川坊村町94 比良山荘,滋賀県,94 Katsuragawabomuracho Otsu Shiga,Shiga,http://www.hirasansou.com/
00000078,料理 小松,Ryourikomatsu,3.92,32,https://tabelog.com/ishikawa/A1701/A170101/17010847/,https://tabelog.com/en/ishikawa/A1701/A170101/17010847/,石川県金沢市幸町11-29,石川県,11-29 Saiwaimachi Kanazawa Ishikawa,Ishikawa,
00000079,菊乃井 本店,Kikunoi Honten,4.07,411,https://tabelog.com/kyoto/A2601/A260301/26001346/,https://tabelog.com/en/kyoto/A2601/A260301/26001346/,京都府京都市東山区下河原通八坂鳥居前下ル下河原町459,京都府,Kyoto Higashiyama Ward Shimokawaracho Yasaka Dori 鳥居前下る下河原町459,Kyoto,http://www.kikunoi.jp/
00000080,緒方,Ogata,4.56,485,https://tabelog.com/kyoto/A2601/A260201/26012136/,https://tabelog.com/en/kyoto/A2601/A260201/26012136/,京都府京都市下京区綾小路西洞院東入新釜座町726番地,京都府,Kyoto Shimogyo Ward 西洞院東入新釜座町726番地,Kyoto,
00000081,祇園 きだ,Gionkida,3.90,82,https://tabelog.com/kyoto/A2601/A260301/26027783/,https://tabelog.com/en/kyoto/A2601/A260301/26027783/,京都府京都市東山区祇園町南側570-192,京都府,570-192 Gionmachi Minamigawa Higashiyama-ku Kyoto,Kyoto,
00000082,御料理 はやし,Hayashi,4.14,285,https://tabelog.com/kyoto/A2601/A260302/26000305/,https://tabelog.com/en/kyoto/A2601/A260302/26000305/,京都府京都市上京区梶井町448-61,京都府,448-61 Kajiicho Kamigyo-ku Kyoto,Kyoto,
00000083,飯田,Iida,4.59,186,https://tabelog.com/kyoto/A2601/A260202/26016833/,https://tabelog.com/en/kyoto/A2601/A260202/26016833/,京都府京都市中京区姉小路富小路西入ル南側,京都府,Tominokoji-dori & Aneyakoji-dori Matsushitacho Nakagyo-ku Kyoto,Kyoto,
00000084,虎屋 壺中庵,Toraya Kochuan,4.15,238,https://tabelog.com/tokushima/A3601/A360104/36000369/,https://tabelog.com/en/tokushima/A3601/A360104/36000369/,徳島県名東郡佐那河内村上字井開1,徳島県,Igai-1 Kami Sanagochi Myodo-gun Tokushima,Tokushima,
00000085,勝しん,Katsushin,3.79,27,https://tabelog.com/miyazaki/A4501/A450101/45000891/,https://tabelog.com/en/miyazaki/A4501/A450101/45000891/,宮崎県宮崎市中央通1-1 ツウインズビル１Ｆ,宮崎県,1-1 Chuodori Miyazaki,Miyazaki,
00000086,魚津屋,Uoduya,3.88,25,https://tabelog.com/kyoto/A2601/A260401/26000319/,https://tabelog.com/en/kyoto/A2601/A260401/26000319/,京都府京都市中京区壬生東檜町8,京都府,8 Mibuhigashihinokicho Nakagyo-ku Kyoto,Kyoto,
00000087,おたぎ,Otagi,4.02,42,https://tabelog.com/kyoto/A2601/A260503/26031202/,https://tabelog.com/en/kyoto/A2601/A260503/26031202/,京都府京都市北区鷹峯土天井町18,京都府,18 Takagamine Dotenjocho Kita-ku Kyoto,Kyoto,https://otagi-kyoto.jp/
00000088,島之内 一陽,Ichiyo,3.88,413,https://tabelog.com/osaka/A2701/A270202/27000387/,https://tabelog.com/en/osaka/A2701/A270202/27000387/,大阪府大阪市中央区島之内2-11-20 吉富マンション 1F,大阪府,2-chome-11-20 Shimanouchi Chuo-ku Osaka,Osaka,https://shimanouchi-ichiyou.jp/index.html
00000089,みつき,Mitsuki,3.97,55,https://tabelog.com/tottori/A3101/A310101/31004889/,https://tabelog.com/en/tottori/A3101/A310101/31004889/,鳥取県鳥取市末広温泉町110 110ビル 2F,鳥取県,110 Suehiroonsencho Tottori,Tottori,
00000090,本湖月,Honkogetsu,4.54,283,https://tabelog.com/osaka/A2701/A270202/27001286/,https://tabelog.com/en/osaka/A2701/A270202/27001286/,大阪府大阪市中央区道頓堀1-7-11,大阪府,1-chome-7-11 Dotonbori Chuo-ku Osaka,Osaka,
00000091,日の出,Hinode,4.20,385,https://tabelog.com/mie/A2402/A240203/24000026/,https://tabelog.com/en/mie/A2402/A240203/24000026/,三重県桑名市川口町19,三重県,19 Kawaguchicho Kuwana Mie,Mie,https://ishi98.wixsite.com/hinode987
00000092,お料理 宮本,Miyamoto,3.95,130,https://tabelog.com/osaka/A2701/A270103/27068283/,https://tabelog.com/en/osaka/A2701/A270103/27068283/,大阪府大阪市北区東天満2-10-28 フローライト南森町 1階,大阪府,2-chome-10-28 Higashitenma Kita-ku Osaka,Osaka,
