store_id,store_name,store_name_english,score,review_cnt,url,url_english,address,prefecture,address_english,prefecture_english,website
00000015,一汁三菜,Ichijusansai,3.56,140,https://tabelog.com/tokyo/A1307/A130703/13056496/,https://tabelog.com/en/tokyo/A1307/A130703/13056496/,東京都港区南青山7-12-13 こすもす南青山 1F,東京都,7-chome-12-13 Minamiaoyama Minato City Tokyo-to,Tokyo,
00000016,かつれつ四谷たけだ,Katsuretsuyotsuyatakeda,3.73,1970,https://tabelog.com/tokyo/A1309/A130902/13131643/,https://tabelog.com/en/tokyo/A1309/A130902/13131643/,東京都新宿区四谷1-4-2  峯村ビル　１Ｆ,東京都,Yotsuya Shinjuku City Tokyo,Tokyo,
00000017,高城庵,Takian,3.69,139,https://tabelog.com/kagoshima/A4601/A460105/46000828/,https://tabelog.com/en/kagoshima/A4601/A460105/46000828/,鹿児島県南九州市知覧町郡6329,鹿児島県,6329 Chiran Minamikyushu Kagoshima,Kagoshima,https://www.takian.jp/
00000018,はまぐり食道,Hamagurishokudou,3.68,188,https://tabelog.com/mie/A2402/A240203/24001360/,https://tabelog.com/en/mie/A2402/A240203/24001360/,三重県桑名市有楽町17,三重県,17 Yurakucho Kuwana Mie,Mie,
00000019,菱田屋,Hishidaya,3.69,810,https://tabelog.com/tokyo/A1318/A131801/13010480/,https://tabelog.com/en/tokyo/A1318/A131801/13010480/,東京都目黒区駒場1-27-12,東京都,1-chome-27-12 Komaba Meguro City Tokyo-to,Tokyo,https://komabatodaimae.com/hishidaya/
00000020,酒津屋 中店,Sakatsuya,3.49,705,https://tabelog.com/aichi/A2301/A230103/23026020/,https://tabelog.com/en/aichi/A2301/A230103/23026020/,愛知県名古屋市中区栄3-5-12 栄 森の地下街南一番街,愛知県,3-chome-5-12 Sakae Naka-ku Nagoya Aichi,Aichi,
00000021,紀乃川,Kinokawa,3.51,204,https://tabelog.com/okinawa/A4702/A470202/47000203/,https://tabelog.com/en/okinawa/A4702/A470202/47000203/,沖縄県国頭郡本部町字健堅603,沖縄県,603 Kenken Motobu Kunigami-gun Okinawa,Okinawa,
00000022,民宿 青塚食堂,Minshukuaotsukashokudou,3.66,547,https://tabelog.com/hokkaido/A0106/A010601/1001467/,https://tabelog.com/en/hokkaido/A0106/A010601/1001467/,北海道小樽市祝津3-210,北海道,3 Chome-210 Shukutsu Otaru Hokkaido,Hokkaido,http://www.aotsuka.com/
00000023,お食事処おさない,Oshokujidokoroosanai,3.66,879,https://tabelog.com/aomori/A0201/A020101/2000071/,https://tabelog.com/en/aomori/A0201/A020101/2000071/,青森県青森市新町1-1-17 1F,青森県,1-chome-1-17 Shinmachi Aomori,Aomori,
00000024,しゃけ小島 本店,Shakekojima,3.61,393,https://tabelog.com/tokyo/A1318/A131808/13095793/,https://tabelog.com/en/tokyo/A1318/A131808/13095793/,東京都杉並区和泉1-3-15 めんそーれ大都市場内,東京都,1-chome-3-15 Izumi Suginami City Tokyo-to,Tokyo,http://shake-kojima.com
00000025,愛南 市場食堂,Ainanitibasyokudou,3.55,133,https://tabelog.com/ehime/A3804/A380404/38007391/,https://tabelog.com/en/ehime/A3804/A380404/38007391/,愛媛県南宇和郡愛南町鯆越166-4,愛媛県,166-4 Irukagoe Ainan Minamiuwa-gun Ehime,Ehime,http://biyabiya.com/publics/index/79/
00000026,みどり食堂,Midorishokudou,3.49,198,https://tabelog.com/hyogo/A2804/A280401/28008023/,https://tabelog.com/en/hyogo/A2804/A280401/28008023/,兵庫県明石市本町1-12-11,兵庫県,12-11 Honmachi 1-chome Akashi Hyogo,Hyogo,https://www.akashi-midorisyokudo.com
00000027,キッチン竹乃子,Kicchintakenoko,3.53,316,https://tabelog.com/tokyo/A1311/A131101/13106652/,https://tabelog.com/en/tokyo/A1311/A131101/13106652/,東京都台東区台東1-11-12,東京都,1-chome-11-12 Taito Taito City Tokyo-to,Tokyo,
00000028,とうふの比嘉,Toufunohiga,3.61,683,https://tabelog.com/okinawa/A4705/A470501/47001361/,https://tabelog.com/en/okinawa/A4705/A470501/47001361/,沖縄県石垣市字石垣570,沖縄県,570 Ishigaki Okinawa,Okinawa,
00000029,とんかつ八千代,Tonkatsuyachiyo,3.67,423,https://tabelog.com/tokyo/A1313/A131306/13227143/,https://tabelog.com/en/tokyo/A1313/A131306/13227143/,東京都江東区豊洲6-6-1 豊洲市場7街区 管理施設棟3F,東京都,6-chome-6-1 Toyosu Koto City Tokyo-to,Tokyo,https://g.co/kgs/WZQHQu
00000030,丸子亭,Marikotei,3.54,288,https://tabelog.com/tokyo/A1319/A131902/13001091/,https://tabelog.com/en/tokyo/A1319/A131902/13001091/,東京都中野区中野5-52-15 中野ブロードウェイ 2F,東京都,Nakano Nakano City Tokyo,Tokyo,http://www.heart-beat-nakano.com/shop/58134.html
00000032,レバニラ定食 kei楽,rebanirateishokukeiraku,3.58,282,https://tabelog.com/tokyo/A1328/A132803/13101028/,https://tabelog.com/en/tokyo/A1328/A132803/13101028/,東京都清瀬市松山1-20-3 1F,東京都,1-chome-20-3 Matsuyama Kiyose Tokyo-to,Tokyo,https://rebanira-keiraku.com/
00000033,宇宙軒食堂,Uchuukenshokudou,3.55,543,https://tabelog.com/ishikawa/A1701/A170101/17000078/,https://tabelog.com/en/ishikawa/A1701/A170101/17000078/,石川県金沢市片町1-5-29 ニュー銀座会館　１F,石川県,1-chome-5-29 Katamachi Kanazawa Ishikawa,Ishikawa,
00000034,海幸楽膳 釜つる,Kaikourakuzenkamatsuru,3.73,343,https://tabelog.com/shizuoka/A2205/A220502/22000010/,https://tabelog.com/en/shizuoka/A2205/A220502/22000010/,静岡県熱海市銀座町10-11,静岡県,10-11 Ginzacho Atami Shizuoka,Shizuoka,https://www.kamaturu.co.jp/kamaturuwasyoku/
00000035,動坂食堂,Douzakashokudou,3.54,408,https://tabelog.com/tokyo/A1323/A132301/13008505/,https://tabelog.com/en/tokyo/A1323/A132301/13008505/,東京都文京区千駄木4-13-6 アドリーム文京動坂　１Ｆ,東京都,4-chome-13-6 Sendagi Bunkyo City Tokyo-to,Tokyo,https://cook-look.jp/gotoeat/dozakashokudo/
00000036,柳ばし,Yanagibashi,3.49,290,https://tabelog.com/hokkaido/A0107/A010701/1005979/,https://tabelog.com/en/hokkaido/A0107/A010701/1005979/,北海道千歳市東雲町5丁目46,北海道,5-chome-46 Shinonomecho Chitose Hokkaido,Hokkaido,
00000037,西麻布 三河屋,nishiazabumikawaya,3.61,618,https://tabelog.com/tokyo/A1307/A130701/13001331/,https://tabelog.com/en/tokyo/A1307/A130701/13001331/,東京都港区西麻布1-13-15,東京都,Nishiazabu Minato City Tokyo,Tokyo,
00000038,ごはん処　矢尾定,Gohandokoroyaosada,3.65,267,https://tabelog.com/kyoto/A2601/A260201/26007917/,https://tabelog.com/en/kyoto/A2601/A260201/26007917/,京都府京都市下京区新町綾小路上ル四条町361,京都府,Kyoto Shimogyo Ward 新町通綾小路上る四条町３６１,Kyoto,https://www.yaosada.com/gohandokoro
00000039,かつお食堂,Katsuoshokudou,3.71,489,https://tabelog.com/tokyo/A1303/A130301/13237611/,https://tabelog.com/en/tokyo/A1303/A130301/13237611/,東京都渋谷区鶯谷町7-12 GranDuo渋谷 B1F,東京都,7-12 Uguisudanicho Shibuya City Tokyo-to,Tokyo,https://katsuoshokudou.com/
00000040,わっぱ定食堂 警固本店,Wappateishokudou,3.67,245,https://tabelog.com/fukuoka/A4001/A400104/40000359/,https://tabelog.com/en/fukuoka/A4001/A400104/40000359/,福岡県福岡市中央区警固2-10-12 ニューけやき 1F,福岡県,2-chome-10-12 Kego Chuo-ku Fukuoka,Fukuoka,http://teisyoku.net/wappa/
00000041,食事処 池田,Shokujidokoroikeda,3.57,335,https://tabelog.com/chiba/A1207/A120703/12006767/,https://tabelog.com/en/chiba/A1207/A120703/12006767/,千葉県鴨川市八色518-8,千葉県,518-8 Yairo Kamogawa Chiba,Ciba,
00000042,九絵,Kue,3.54,313,https://tabelog.com/tokyo/A1317/A131711/13040797/,https://tabelog.com/en/tokyo/A1317/A131711/13040797/,東京都目黒区大岡山2-2-1,東京都,2-chome-2-1 Ōokayama Meguro City Tokyo-to,Tokyo,
00000043,鳥心 本店,Torishin,3.66,395,https://tabelog.com/kochi/A3901/A390101/39000039/,https://tabelog.com/en/kochi/A3901/A390101/39000039/,高知県高知市南川添15-3,高知県,15-3 Minamikawazoe Kochi,Koci,http://kochi-torishin.jp/
00000044,たんやHAKATA,Tanyahakata,3.49,528,https://tabelog.com/fukuoka/A4001/A400101/40026439/,https://tabelog.com/en/fukuoka/A4001/A400101/40026439/,福岡県福岡市博多区博多駅中央街1-1 JR博多シティ 博多1番街,福岡県,1-1 Hakataekichuogai Hakata-ku Fukuoka,Fukuoka,
00000045,銀シャリ屋 ゲコ亭,Ginshariyagekotei,3.69,786,https://tabelog.com/osaka/A2705/A270501/27003060/,https://tabelog.com/en/osaka/A2705/A270501/27003060/,大阪府堺市堺区新在家町西1丁1-30,大阪府,1-chome-1-30 Shinzaikechonishi Sakai-ku Sakai Osaka,Osaka,
00000046,とんかつ小田保 場内店,tonkatsuodayasu,3.71,417,https://tabelog.com/tokyo/A1313/A131307/13026535/,https://tabelog.com/en/tokyo/A1313/A131307/13026535/,東京都江東区豊洲6-5-1 水産仲卸棟 3F,東京都,6-chome-5-1 Toyosu Koto City Tokyo-to,Tokyo,
00000047,池のや,Ikenoya,3.54,246,https://tabelog.com/tokyo/A1313/A131302/13029086/,https://tabelog.com/en/tokyo/A1313/A131302/13029086/,東京都中央区勝どき3-7-10,東京都,3-chome-7-10 Kachidoki Chuo City Tokyo-to,Tokyo,
00000048,とりかつ CHICKEN,Torikatsuchikin,3.49,1012,https://tabelog.com/tokyo/A1303/A130301/13001699/,https://tabelog.com/en/tokyo/A1303/A130301/13001699/,東京都渋谷区道玄坂2-16-19 都路ビル 2F,東京都,2-chome-16-19 Dogenzaka Shibuya City Tokyo-to,Tokyo,
00000049,季節料理 魚竹,kisetsuryouriuotake,3.73,565,https://tabelog.com/tokyo/A1313/A131301/13002300/,https://tabelog.com/en/tokyo/A1313/A131301/13002300/,東京都中央区築地1-9-1,東京都,1-chome-9-1 Tsukiji Chuo City Tokyo-to,Tokyo,
00000050,さかな亭,Sakanatei,3.50,448,https://tabelog.com/tokyo/A1301/A130103/13021207/,https://tabelog.com/en/tokyo/A1301/A130103/13021207/,東京都港区新橋2-20-15 新橋駅前ビル1号館 B1F,東京都,2-chome-20-15 Shinbashi Minato City Tokyo-to,Tokyo,
00000051,まるは食堂 中部国際空港店,Maruhashokudou,3.44,341,https://tabelog.com/aichi/A2304/A230402/23000872/,https://tabelog.com/en/aichi/A2304/A230402/23000872/,愛知県常滑市セントレア1-1 中部国際空港　旅客ターミナルビル 4F,愛知県,1-chome-1 Centrair Tokoname Aichi,Aichi,http://www.maruha-net.co.jp/
00000052,大黒,daikoku,3.68,415,https://tabelog.com/osaka/A2701/A270202/27001293/,https://tabelog.com/en/osaka/A2701/A270202/27001293/,大阪府大阪市中央区道頓堀2-2-7,大阪府,2-chome-2-7 Dotonbori Chuo-ku Osaka,Osaka,
00000053,ここのつ,Kokonotsu,3.66,669,https://tabelog.com/tokyo/A1324/A132402/13158606/,https://tabelog.com/en/tokyo/A1324/A132402/13158606/,東京都足立区千住旭町43-13,東京都,43-13 Senjuasahicho Adachi City Tokyo-to,Tokyo,https://kitasenju9.com/
00000054,まるは食堂旅館 南知多豊浜本店,Maruhashokudouryokan,3.48,582,https://tabelog.com/aichi/A2304/A230403/23000853/,https://tabelog.com/en/aichi/A2304/A230403/23000853/,愛知県知多郡南知多町豊浜峠8,愛知県,Toge-8 Toyohama Minamichita Chita-gun Aichi,Aichi,http://www.maruha-net.co.jp/
00000055,キッチン グラン,Kicchinguran,3.49,519,https://tabelog.com/tokyo/A1310/A131003/13006408/,https://tabelog.com/en/tokyo/A1310/A131003/13006408/,東京都千代田区神田神保町2-24,東京都,2-chome-24 Kanda Jinbocho Chiyoda City Tokyo-to,Tokyo,
00000056,大衆割烹 三州屋 銀座本店,Taishuukappousanshuuya,3.66,1496,https://tabelog.com/tokyo/A1301/A130101/13002473/,https://tabelog.com/en/tokyo/A1301/A130101/13002473/,東京都中央区銀座2-3-4,東京都,2-chome-3-4 Ginza Chuo City Tokyo-to,Tokyo,
00000057,シロクマ食堂,Shirokuma-shokudo,3.61,307,https://tabelog.com/hokkaido/A0106/A010601/1037103/,https://tabelog.com/en/hokkaido/A0106/A010601/1037103/,北海道小樽市色内3-6-3,北海道,Ironai Otaru Hokkaido,Hokkaido,https://ameblo.jp/otarushirokuma/
00000058,ボンバーキッチン 薬院本店,Bombakicchin,3.67,258,https://tabelog.com/fukuoka/A4001/A400104/40006396/,https://tabelog.com/en/fukuoka/A4001/A400104/40006396/,福岡県福岡市中央区薬院2-2-18,福岡県,2-chome-2-18 Yakuin Chuo-ku Fukuoka,Fukuoka,https://www.bomberkitchen.org/
00000059,お食事処 大原,Oshokujidokorooohara,3.67,487,https://tabelog.com/kanagawa/A1409/A140901/14023879/,https://tabelog.com/en/kanagawa/A1409/A140901/14023879/,神奈川県小田原市早川1-6-10,神奈川県,1 Hayakawa Odawara Kanagawa,Kanagawa,
00000060,ランチハウス ミトヤ,Ranchihausumitoya,3.49,786,https://tabelog.com/tokyo/A1305/A130501/13015764/,https://tabelog.com/en/tokyo/A1305/A130501/13015764/,東京都豊島区西池袋3-30-10 久保ビル　１Ｆ,東京都,3-chome-30-10 Nishiikebukuro Toshima City Tokyo-to,Tokyo,
00000061,博多ごまさば屋,Hakatagomasabaya,3.69,758,https://tabelog.com/fukuoka/A4001/A400104/40034751/,https://tabelog.com/en/fukuoka/A4001/A400104/40034751/,福岡県福岡市中央区舞鶴1-2-11 おがわビル 1F,福岡県,1-chome-2-11 Maizuru Chuo-ku Fukuoka,Fukuoka,
00000062,永井食堂,Nagaishokudou,3.68,1231,https://tabelog.com/gunma/A1004/A100401/10000040/,https://tabelog.com/en/gunma/A1004/A100401/10000040/,群馬県渋川市上白井4477-1,群馬県,4477-1 Kamishiroi Shibukawa-shi Gunma,Gunma,http://www.cm-tokyo.com/nagai/
00000063,一力,Ichiriki,3.50,456,https://tabelog.com/aichi/A2301/A230112/23003101/,https://tabelog.com/en/aichi/A2301/A230112/23003101/,愛知県名古屋市熱田区川並町2-22 名古屋中央卸売市場内,愛知県,2-22 Kawanamicho Atsuta-ku Nagoya Aichi,Aichi,
00000064,天神わっぱ定食堂,Tenjinwappateishokudou,3.51,391,https://tabelog.com/fukuoka/A4001/A400103/40020829/,https://tabelog.com/en/fukuoka/A4001/A400103/40020829/,福岡県福岡市中央区今泉1-11-7,福岡県,1-chome-11-7 Imaizumi Chuo-ku Fukuoka,Fukuoka,http://tanakada.net/tenjin/
00000065,キッチン マミー,Kicchimmami,3.49,344,https://tabelog.com/tokyo/A1310/A131003/13006415/,https://tabelog.com/en/tokyo/A1310/A131003/13006415/,東京都千代田区神田神保町2-28 加瀬ビル １Ｆ,東京都,2-chome-28 Kanda Jinbocho Chiyoda City Tokyo-to,Tokyo,
00000066,宗庵 よこ長,Souanyokochou,3.62,335,https://tabelog.com/saga/A4104/A410401/41000038/,https://tabelog.com/en/saga/A4104/A410401/41000038/,佐賀県嬉野市嬉野町下宿乙2190,佐賀県,Otsu-2190 Ureshinomachi Ōaza Shimojuku Ureshino Saga,Saga,http://www.yococho.com/
00000067,あげもんや,Agemonya,3.50,324,https://tabelog.com/tokyo/A1319/A131904/13176997/,https://tabelog.com/en/tokyo/A1319/A131904/13176997/,東京都杉並区高円寺南4-29-9 第3穴吹ビル B1F,東京都,4-chome-29-9 Koenjiminami Suginami City Tokyo-to,Tokyo,
00000068,魚久 イートイン あじみせ 本店,Uokyuuitoinajimise,3.68,375,https://tabelog.com/tokyo/A1302/A130204/13051336/,https://tabelog.com/en/tokyo/A1302/A130204/13051336/,東京都中央区日本橋人形町1-1-20 京粕漬　魚久　本店　２Ｆ,東京都,1-chome-1-20 Nihonbashiningyocho Chuo City Tokyo-to,Tokyo,http://www.uokyu.co.jp/
00000069,梅山鉄平食堂 本店,Umeyamateppeishokudou,3.69,575,https://tabelog.com/fukuoka/A4001/A400103/40018886/,https://tabelog.com/en/fukuoka/A4001/A400103/40018886/,福岡県福岡市中央区渡辺通3-6-1,福岡県,3-chome-6-1 Watanabedori Chuo-ku Fukuoka,Fukuoka,http://umeyamateppei.com/
00000070,普通の食堂いわま,Futsuunoshokudouiwama,3.66,724,https://tabelog.com/osaka/A2701/A270202/27059653/,https://tabelog.com/en/osaka/A2701/A270202/27059653/,大阪府大阪市中央区難波千日前9-12,大阪府,9-12 Nanbasennichimae Chuo-ku Osaka,Osaka,http://www.hutuunosyokudou.com/index.html
00000071,里の宿,Satonoyado,3.67,544,https://tabelog.com/tokyo/A1320/A132001/13026447/,https://tabelog.com/en/tokyo/A1320/A132001/13026447/,東京都武蔵野市吉祥寺南町1-28-5 107MAC吉祥寺コート 1F,東京都,1-chome-28-5 Kichijoji Minamicho Musashino Tokyo-to,Tokyo,
00000072,きっちん 浜家,Kicchinhamaya,3.56,178,https://tabelog.com/tokyo/A1312/A131201/13101687/,https://tabelog.com/en/tokyo/A1312/A131201/13101687/,東京都墨田区錦糸1-8-12,東京都,1-chome-8-12 Kinshi Sumida City Tokyo-to,Tokyo,
00000073,魚力,Uoriki,3.53,572,https://tabelog.com/tokyo/A1318/A131810/13012554/,https://tabelog.com/en/tokyo/A1318/A131810/13012554/,東京都渋谷区神山町40-4,東京都,40-4 Kamiyamacho Shibuya City Tokyo-to,Tokyo,https://uorikiec.com/
00000074,多け乃,Takeno,3.72,604,https://tabelog.com/tokyo/A1313/A131301/13007634/,https://tabelog.com/en/tokyo/A1313/A131301/13007634/,東京都中央区築地6-21-2,東京都,6-chome-21-2 Tsukiji Chuo City Tokyo-to,Tokyo,
00000075,ヒモノ食堂 四日市食堂,Himonoshokudou,3.53,419,https://tabelog.com/mie/A2402/A240201/24001729/,https://tabelog.com/en/mie/A2402/A240201/24001729/,三重県四日市市富双2-1-30,三重県,Fuso Yokkaichi Mie,Mie,https://himono-syokudo.com/index.php
00000076,ダイニングステージ 佐海屋,Dainingusutejisakaiya,3.65,691,https://tabelog.com/osaka/A2701/A270202/27012103/,https://tabelog.com/en/osaka/A2701/A270202/27012103/,大阪府大阪市浪速区難波中2-10-25 なんばＣＩＴＹ　南館　１Ｆ　なんばこめじるし,大阪府,2-chome-10-25 Nanbanaka Naniwa-ku Osaka,Osaka,
00000077,活魚料理 びんび家,katsugyoryouribimbiya,3.74,1158,https://tabelog.com/tokushima/A3601/A360102/36000021/,https://tabelog.com/en/tokushima/A3601/A360102/36000021/,徳島県鳴門市北灘町粟田ハシカ谷20-2,徳島県,Hashikadani-20-2 Kitanadacho Awata Naruto Tokushima,Tokushima,https://binbi-ya.com/
00000078,大衆割烹 三州屋 銀座一丁目支店,Taishuukappousanshuuya,3.50,458,https://tabelog.com/tokyo/A1301/A130101/13002439/,https://tabelog.com/en/tokyo/A1301/A130101/13002439/,東京都中央区銀座1-6-15,東京都,1-chome-6-15 Ginza Chuo City Tokyo-to,Tokyo,
00000079,三ちゃん食堂,Sanchanshokudou,3.49,753,https://tabelog.com/kanagawa/A1405/A140504/14003565/,https://tabelog.com/en/kanagawa/A1405/A140504/14003565/,神奈川県川崎市中原区新丸子町733,神奈川県,733 Shinmarukomachi Nakahara-ku Kawasaki Kanagawa,Kanagawa,
00000080,あらし,Arashi,3.63,467,https://tabelog.com/tokushima/A3601/A360102/36000020/,https://tabelog.com/en/tokushima/A3601/A360102/36000020/,徳島県鳴門市撫養町大桑島字北ノ浜51-1,徳島県,Kitanohama-51-1 Muyacho Ōkuwajima Naruto Tokushima,Tokushima,http://www.arashi-naruto.co.jp/
00000081,かどや食堂,kadoyashokudou,3.67,245,https://tabelog.com/wakayama/A3002/A300203/30000271/,https://tabelog.com/en/wakayama/A3002/A300203/30000271/,和歌山県有田郡湯浅町湯浅1109-1,和歌山県,1109-1 Yuasa Arida-gun Wakayama,Wakayama,http://www.yuasa-kadoya.com/
00000082,巣鴨ときわ食堂 本店,sugamotokiwashokudou,3.67,1134,https://tabelog.com/tokyo/A1323/A132301/13012336/,https://tabelog.com/en/tokyo/A1322/A132201/13012336/,東京都豊島区巣鴨3-14-20,東京都,3-chome-14-20 Sugamo Toshima City Tokyo-to,Tokyo,https://kosinzuka.com/
00000083,酒処 つがる,Sakedokorotsugaru,3.49,285,https://tabelog.com/tokyo/A1314/A131403/13049580/,https://tabelog.com/en/tokyo/A1314/A131403/13049580/,東京都港区港南2-2,東京都,Konan Minato City Tokyo,Tokyo,
00000084,スワチカ,Suwachika,3.67,564,https://tabelog.com/tokyo/A1316/A131603/13014630/,https://tabelog.com/en/tokyo/A1316/A131603/13014630/,東京都品川区西五反田1-27-6,東京都,1-chome-1-27-6 Nishigotanda Shinagawa City Tokyo-to,Tokyo,
00000085,味の大番,Ajinoooban,3.50,291,https://tabelog.com/tokyo/A1323/A132304/13009906/,https://tabelog.com/en/tokyo/A1323/A132304/13009906/,東京都北区上十条2-11-10,東京都,Kamijujo Kita City Tokyo,Tokyo,
00000086,市場食堂 城南店,Ichibashokudou,3.67,331,https://tabelog.com/kagoshima/A4601/A460101/46000812/,https://tabelog.com/en/kagoshima/A4601/A460101/46000812/,鹿児島県鹿児島市城南町37 鹿児島市魚類市場内,鹿児島県,37 Jonancho Kagoshima,Kagoshima,
00000087,いっかく食堂 本店,Ikkakushokudou,3.54,165,https://tabelog.com/fukuoka/A4001/A400104/40033981/,https://tabelog.com/en/fukuoka/A4001/A400104/40033981/,福岡県福岡市中央区警固2-13-7 オークビル 1F,福岡県,2-chome-13-7 Kego Chuo-ku Fukuoka,Fukuoka,https://ikkakusyokudo.com
00000088,玄三庵 西梅田店,Gemmian,3.65,483,https://tabelog.com/osaka/A2701/A270101/27050674/,https://tabelog.com/en/osaka/A2701/A270101/27050674/,大阪府大阪市北区梅田1-3-1 大阪駅前第1ビル 1F,大阪府,1-chome-3-1 Umeda Kita-ku Osaka,Osaka,https://genmian.jp/shop-nishiumeda/
00000089,まるいち食堂,Maruichishokudou,3.66,433,https://tabelog.com/kanagawa/A1406/A140603/14012378/,https://tabelog.com/en/kanagawa/A1406/A140603/14012378/,神奈川県三浦市三崎3-5-12,神奈川県,3-chome-3-5-12 Misaki Miura Kanagawa,Kanagawa,http://maruichishokudou.jp/
00000090,割烹 三友,kappousanyuu,3.67,713,https://tabelog.com/tokyo/A1302/A130204/13048033/,https://tabelog.com/en/tokyo/A1302/A130204/13048033/,東京都中央区日本橋人形町1-10-8,東京都,1-chome-10-8 Nihonbashiningyocho Chuo City Tokyo-to,Tokyo,
00000091,今井食堂,Imaishokudou,3.66,394,https://tabelog.com/kyoto/A2601/A260503/26001221/,https://tabelog.com/en/kyoto/A2601/A260503/26001221/,京都府京都市北区上賀茂御薗口町2 上賀茂神社横,京都府,2 Kamigamo Misonoguchicho Kita-ku Kyoto,Kyoto,
00000092,魚佐,Uosa,3.56,297,https://tabelog.com/kanagawa/A1406/A140602/14002849/,https://tabelog.com/en/kanagawa/A1406/A140602/14002849/,神奈川県三浦郡葉山町堀内1051,神奈川県,1051 Horiuchi Hayama Miura-gun Kanagawa,Kanagawa,
