store_id,store_name,store_name_english,score,review_cnt,url,url_english,address,prefecture,address_english,prefecture_english,website
00000023,ウシマル,Ushimaru,4.26,433,https://tabelog.com/chiba/A1205/A120502/12000598/,https://tabelog.com/en/chiba/A1205/A120502/12000598/,千葉県山武市松尾町木刀1307-2,千葉県,1307-2 Matsuomachi Kigatana Sammu Chiba,Ciba,http://ushimaru.biz/
00000024,イノウエ グリリア,Inoue griglia,3.60,64,https://tabelog.com/kanagawa/A1401/A140102/14010249/,https://tabelog.com/en/kanagawa/A1401/A140102/14010249/,神奈川県横浜市西区平沼1-13-26,神奈川県,1-chome-13-26 Hiranuma Nishi-ku Yokohama Kanagawa,Kanagawa,
00000025,セラフィーノ,Serafino,3.68,146,https://tabelog.com/kanagawa/A1404/A140404/14039203/,https://tabelog.com/en/kanagawa/A1404/A140404/14039203/,神奈川県藤沢市鵠沼橘1-16-14 ヤマキビル１Ａ,神奈川県,1-chome-16-14 Kugenumatachibana Fujisawa Kanagawa,Kanagawa,
00000026,PRIMO,PRIMO,3.71,240,https://tabelog.com/kanagawa/A1401/A140104/14068940/,https://tabelog.com/en/kanagawa/A1401/A140104/14068940/,神奈川県横浜市中区常盤町5-72-1 GM横浜馬車道ビル 1F,神奈川県,5-chome-72-1 Tokiwacho Naka-ku Yokohama Kanagawa,Kanagawa,
00000027,MEI,MEI,3.75,32,https://tabelog.com/aichi/A2301/A230101/23077616/,https://tabelog.com/en/aichi/A2301/A230101/23077616/,愛知県名古屋市西区那古野1-23-2 四間道糸重3,愛知県,1-chome-23-2 Nagono Nishi Ward Nagoya Aichi,Aichi,http://www.mei-nagoya.com
00000028,魚介のイタリア料理 murata,gyokainoitariaryourimurata,3.70,65,https://tabelog.com/aichi/A2301/A230101/23053827/,https://tabelog.com/en/aichi/A2301/A230101/23053827/,愛知県名古屋市西区那古野1-14-18 那古野ビル北館 120,愛知県,1-chome-14-18 Nagono Nishi Ward Nagoya Aichi,Aichi,https://murata20140801.com/
00000029,ヴィチーノ,Vicino,3.82,250,https://tabelog.com/aichi/A2301/A230106/23039432/,https://tabelog.com/en/aichi/A2301/A230106/23039432/,愛知県名古屋市千種区春岡通7-58,愛知県,7-chome-58 Haruokatori Chikusa-ku Nagoya Aichi,Aichi,
00000030,ヴェッキオ コンヴェンティーノ,Vecchio Conventino,3.64,67,https://tabelog.com/saitama/A1102/A110203/11038566/,https://tabelog.com/en/saitama/A1102/A110203/11038566/,埼玉県越谷市袋山878-1 山崎店舗住宅,埼玉県,878-1 Fukuroyama Koshigaya Saitama,Saitama,https://vecchio.owst.jp/
00000031,エノテカ・ラ・リコルマ,Enoteca La RICOLMA,4.09,60,https://tabelog.com/hokkaido/A0105/A010501/1002207/,https://tabelog.com/en/hokkaido/A0105/A010501/1002207/,北海道函館市富岡町2-33-12,北海道,2-chome-33-12 Tomiokacho Hakodate Hokkaido,Hokkaido,https://www.enoteca-la-ricolma.com/
00000032,TAKAO,takao,3.70,47,https://tabelog.com/hokkaido/A0101/A010105/1051245/,https://tabelog.com/en/hokkaido/A0101/A010105/1051245/,北海道札幌市中央区南3条西23-2-10 Condo Maruyama KIRARI 1F,北海道,Minami 3 Jonishi Chuo Ward Sapporo Hokkaido,Hokkaido,https://www.instagram.com/takao__hokkaido?igsh=dWgza3B6aTBkNGFt
00000033,クラリタ ダ マリッティマ,clarita da marittima,3.67,187,https://tabelog.com/kanagawa/A1404/A140403/14015527/,https://tabelog.com/en/kanagawa/A1404/A140403/14015527/,神奈川県藤沢市片瀬海岸1-6-11 １Ｆ,神奈川県,1-chome-6-11 Katasekaigan Fujisawa Kanagawa,Kanagawa,https://www.clarita-da-marittima.com/
00000034,クッチーナ イタリアーナ ガッルーラ,Cucina Italiana Gallura,3.97,451,https://tabelog.com/aichi/A2301/A230108/23000441/,https://tabelog.com/en/aichi/A2301/A230108/23000441/,愛知県名古屋市昭和区山里町70-2 山手アベニュー　２F,愛知県,70-2 Yamazatocho Showa-ku Nagoya Aichi,Aichi,http://www.gallura.jp/
00000035,ラ・ヴィータ・エ・ベッラ,Rabitaeberra,3.63,45,https://tabelog.com/gifu/A2104/A210403/21007751/,https://tabelog.com/en/gifu/A2104/A210403/21007751/,岐阜県下呂市森1001-3,岐阜県,1001-3 Mori Gero Gifu,Gifu,https://lavitaebella-gero.com/
00000036,シャトン,Shaton,3.68,185,https://tabelog.com/iwate/A0301/A030101/3000029/,https://tabelog.com/en/iwate/A0301/A030101/3000029/,岩手県盛岡市内丸16-16,岩手県,16-16 Uchimaru Morioka Iwate,Iwate,http://www.chatons.jp/
00000037,イナカーザ,INACASA,3.75,81,https://tabelog.com/kanagawa/A1401/A140212/14070150/,https://tabelog.com/en/kanagawa/A1401/A140212/14070150/,神奈川県横浜市神奈川区神奈川2-1-1,神奈川県,2-chome-1-1 Kanagawa Kanagawa-ku Yokohama Kanagawa,Kanagawa,
00000038,コルツ,Colz,4.01,186,https://tabelog.com/hokkaido/A0105/A010501/1021441/,https://tabelog.com/en/hokkaido/A0105/A010501/1021441/,北海道函館市本町4-10,北海道,4-10 Honcho Hakodate Hokkaido,Hokkaido,
00000039,ジュエーメ,giueme,4.11,135,https://tabelog.com/akita/A0504/A050402/5006765/,https://tabelog.com/en/akita/A0504/A050402/5006765/,秋田県大仙市戸蒔字谷地添100-1,秋田県,Yachizoe-100-1 Tomaki Daisen Akita,Akita,https://www.giueme.com/
00000040,Selvaggio,Selvaggio,3.64,120,https://tabelog.com/aichi/A2301/A230103/23006127/,https://tabelog.com/en/aichi/A2301/A230103/23006127/,愛知県名古屋市東区東桜1-3-22 ヴィアーレアルべルゴ 1F,愛知県,1-chome-3-22 Higashisakura Higashi-ku Nagoya Aichi,Aichi,https://selvaggio.jp/
00000041,オステリア　オルカドーロ,Osuteriaorukadoro,3.68,212,https://tabelog.com/aichi/A2301/A230109/23051301/,https://tabelog.com/en/aichi/A2301/A230109/23051301/,愛知県名古屋市西区花の木2-17-9,愛知県,2-chome-17-9 Hananoki Nishi Ward Nagoya Aichi,Aichi,
00000042,うめもと,Umemoto,3.76,104,https://tabelog.com/aichi/A2301/A230104/23061129/,https://tabelog.com/en/aichi/A2301/A230104/23061129/,愛知県名古屋市東区泉3-11-27 クレスト泉 1F,愛知県,3-chome-11-27 Izumi Higashi-ku Nagoya Aichi,Aichi,
00000043,ヴィア デル サーレ,VIA DEL SALE,3.63,52,https://tabelog.com/saitama/A1105/A110502/11041000/,https://tabelog.com/en/saitama/A1105/A110502/11041000/,埼玉県東松山市美原町2-9-26,埼玉県,2-chome Miharacho Higashimatsuyama Saitama,Saitama,http://www.viadelsale-web.com/
00000044,アンティカ オステリア バーチョ,BACIO,3.78,518,https://tabelog.com/aichi/A2301/A230106/23030549/,https://tabelog.com/en/aichi/A2301/A230106/23030549/,愛知県名古屋市東区筒井3-33-1,愛知県,3-chome-33-1 Tsutsui Higashi-ku Nagoya Aichi,Aichi,
00000045,セッタンタ,Settanta,3.73,155,https://tabelog.com/aichi/A2301/A230103/23057680/,https://tabelog.com/en/aichi/A2301/A230103/23057680/,愛知県名古屋市東区泉1-15-23 1F,愛知県,1-chome-15-23 Izumi Higashi-ku Nagoya Aichi,Aichi,http://settanta-70.com/
00000046,トラットリアビコローレヨコハマ,Torattoriabikororeyokohama,3.69,474,https://tabelog.com/kanagawa/A1401/A140102/14051360/,https://tabelog.com/en/kanagawa/A1401/A140102/14051360/,神奈川県横浜市西区平沼1-40-17 モンテベルデ横浜 101,神奈川県,1-chome-40-17 Hiranuma Nishi-ku Yokohama Kanagawa,Kanagawa,http://trattoriabicolore.wixsite.com/yokohama
00000047,ソットテット,Sottotetto,3.64,66,https://tabelog.com/saitama/A1102/A110204/11034543/,https://tabelog.com/en/saitama/A1102/A110204/11034543/,埼玉県春日部市粕壁東1-21-2,埼玉県,1-chome-21-2 Kasukabehigashi Kasukabe Saitama,Saitama,http://ameblo.jp/torattoriabarsottotetto/
00000048,ゴッチャポント,Gocchaponto,3.66,159,https://tabelog.com/aichi/A2302/A230201/23013536/,https://tabelog.com/en/aichi/A2302/A230201/23013536/,愛知県一宮市森本2-15-6,愛知県,Morimoto Ichinomiya Aichi,Aichi,http://gcpt.exblog.jp/
00000049,Baci,Baci,3.62,56,https://tabelog.com/aichi/A2301/A230104/23062121/,https://tabelog.com/en/aichi/A2301/A230104/23062121/,愛知県名古屋市東区泉2-29-26 サンフタミ泉ビル 1A,愛知県,2 Chome-29 Izumi Higashi Ward Nagoya Aichi,Aichi,http://baci.hp.gogo.jp/pc/index.html
00000050,ソラメントゥーノ,SOLAMENT'UNO,3.66,126,https://tabelog.com/aichi/A2301/A230106/23032828/,https://tabelog.com/en/aichi/A2301/A230106/23032828/,愛知県名古屋市東区代官町10-7 山本ビル 1Ｆ,愛知県,10-7 Daikancho Higashi-ku Nagoya Aichi,Aichi,http://www.solamentuno-nagoya.com/
00000051,カエンネ,Caenne,4.19,74,https://tabelog.com/nagano/A2004/A200403/20023769/,https://tabelog.com/en/nagano/A2004/A200403/20023769/,長野県茅野市豊平字東嶽10222-25,長野県,Nagano Chino Toyohira 字東嶽 １０２８９,Nagano,http://caenne.com/
00000052,IZA,IZA,3.77,69,https://tabelog.com/kanagawa/A1404/A140402/14083066/,https://tabelog.com/en/kanagawa/A1404/A140402/14083066/,神奈川県鎌倉市御成町11-13 第一興産26号館 2F,神奈川県,11-13 Onarimachi Kamakura Kanagawa,Kanagawa,https://www.iza2021.com
00000053,ソリスアグリトゥーリズモ,SOLIS Agriturismo,3.58,82,https://tabelog.com/kanagawa/A1406/A140602/14059426/,https://tabelog.com/en/kanagawa/A1406/A140602/14059426/,神奈川県横須賀市湘南国際村1-2-8,神奈川県,1 Chome-2 Shonankokusaimura Yokosuka Kanagawa,Kanagawa,http://www.solis-agriturismo.com/
00000054,トラットリア ダ オクムラ,TRATTORIA DA OKUMURA,3.76,61,https://tabelog.com/hokkaido/A0101/A010103/1057270/,https://tabelog.com/en/hokkaido/A0101/A010103/1057270/,北海道札幌市中央区南2条西4 乙井ビル B1F,北海道,Minami 2 Jonishi Chuo Ward Sapporo Hokkaido,Hokkaido,
00000055,マガーリ,CUCINA ITALIANA MAGARI,3.65,53,https://tabelog.com/hokkaido/A0101/A010102/1057726/,https://tabelog.com/en/hokkaido/A0101/A010102/1057726/,北海道札幌市中央区大通西14丁目1-14 NEOビル1F,北海道,14-chome-1-14 Ōdorinishi Chuo Ward Sapporo Hokkaido,Hokkaido,
00000056,オステリア・エノテカ・ダ・サスィーノ,OSTERIA ENOTECA DA SASINO,3.96,116,https://tabelog.com/aomori/A0202/A020201/2000293/,https://tabelog.com/en/aomori/A0202/A020201/2000293/,青森県弘前市本町56-8 グレイス本町　２Ｆ,青森県,56-8 Honcho Hirosaki Aomori,Aomori,http://www.dasasino.com/
00000057,GapricE,GapricE,3.84,77,https://tabelog.com/aichi/A2301/A230106/23082728/,https://tabelog.com/en/aichi/A2301/A230106/23082728/,愛知県名古屋市千種区池下1-2-6 ジャルダン池下 1F,愛知県,1-chome-2-6 Ikeshita Chikusa Ward Nagoya Aichi,Aichi,https://gaprice.therestaurant.jp/
00000058,FERRAGOSTO,Ferragosuto,3.74,64,https://tabelog.com/fukushima/A0702/A070202/7010876/,https://tabelog.com/en/fukushima/A0702/A070202/7010876/,福島県須賀川市大町244-1,福島県,244-1 Ōmachi Sukagawa Fukushima,Fukushima,
00000059,シクラメンテ,Siculamente,3.73,295,https://tabelog.com/aichi/A2301/A230105/23044667/,https://tabelog.com/en/aichi/A2301/A230105/23044667/,愛知県名古屋市中区千代田2-3-6,愛知県,Chiyoda Naka Ward Nagoya Aichi,Aichi,
00000060,ファイ,Fai,3.66,163,https://tabelog.com/hokkaido/A0101/A010103/1003075/,https://tabelog.com/en/hokkaido/A0101/A010103/1003075/,北海道札幌市中央区南2条西5-30-1,北海道,Minami 2 Jonishi Chuo Ward Sapporo Hokkaido,Hokkaido,https://home.tsuku2.jp/storeDetail.php?scd=0000117616
00000061,アドゥエパッシ,A due passi,3.87,286,https://tabelog.com/gifu/A2101/A210104/21014394/,https://tabelog.com/en/gifu/A2101/A210104/21014394/,岐阜県大垣市墨俣町二ツ木214-1,岐阜県,214-1 Sunomatacho Futatsugi Ogaki Gifu,Gifu,http://a-due-passi-gifu.com/
00000062,Itsuki,Itsuki,3.75,111,https://tabelog.com/aichi/A2301/A230105/23074282/,https://tabelog.com/en/aichi/A2301/A230105/23074282/,愛知県名古屋市中区千代田2-10-2-3 オーシャンスクエア 1F,愛知県,2-chome-10-2 Chiyoda Naka-ku Nagoya Aichi,Aichi,
00000063,ガストロノミーソール ヤナギヤ,gasutoronomi-so-ruyanagiya,3.75,95,https://tabelog.com/aichi/A2301/A230103/23066535/,https://tabelog.com/en/aichi/A2301/A230103/23066535/,愛知県名古屋市中区錦3-19-30 第三錦ビル 2F,愛知県,3-chome-19-30 Nishiki Naka-ku Nagoya Aichi,Aichi,
00000064,エノテーカ ピンキオーリ 名古屋,ENOTECA PINCHIORRI NAGOYA,3.67,298,https://tabelog.com/aichi/A2301/A230101/23004080/,https://tabelog.com/en/aichi/A2301/A230101/23004080/,愛知県名古屋市中村区名駅4-7-1 ミッドランドスクエア 42F,愛知県,4-chome-7-1 Meieki Nakamura Ward Nagoya Aichi,Aichi,http://ep-nagoya.jp/
00000065,ラ タベルネッタ アッラ チヴィテッリーナ,LA TAVERNETTA alla civitellina,3.64,181,https://tabelog.com/chiba/A1201/A120101/12001180/,https://tabelog.com/en/chiba/A1201/A120101/12001180/,千葉県千葉市中央区中央2-8-14,千葉県,2-chome-8-14 Chuo Chuo-ku Chiba,Ciba,https://latavernetta.jp/
00000066,トラットリア フラテッリ ガッルーラ 大名古屋ビルヂング店,TRATTORIA FRATELLI GALLURA,3.75,374,https://tabelog.com/aichi/A2301/A230101/23059313/,https://tabelog.com/en/aichi/A2301/A230101/23059313/,愛知県名古屋市中村区名駅3-28-12 大名古屋ビルヂング 3F,愛知県,3-chome-28-12 Meieki Nakamura Ward Nagoya Aichi,Aichi,https://www.gallura.jp/fratelli/
00000067,RISTORANTE UM,RISTORANTE UM,3.63,23,https://tabelog.com/aichi/A2301/A230107/23078020/,https://tabelog.com/en/aichi/A2301/A230107/23078020/,愛知県名古屋市千種区覚王山,愛知県,Aichi Nagoya Chikusa Ward Suemoritori 1-chome 覚王山駅,Aichi,http://salon-um.jp/
00000068,イタリアン オット,otto,3.81,112,https://tabelog.com/saitama/A1106/A110601/11026106/,https://tabelog.com/en/saitama/A1106/A110601/11026106/,埼玉県所沢市日吉町10-18 2F,埼玉県,10-18 Hiyoshicho Tokorozawa Saitama,Saitama,https://www.italian-otto.com/index2.html
00000069,Vv.lab,vivirabo,3.64,88,https://tabelog.com/chiba/A1201/A120102/12026385/,https://tabelog.com/en/chiba/A1201/A120102/12026385/,千葉県千葉市花見川区幕張町5-417-18,千葉県,5-chome-417-18 Makuharicho Hanamigawa-ku Chiba,Ciba,http://www.vif-vv.com/
00000070,セミーナ,Semina,3.84,247,https://tabelog.com/hokkaido/A0101/A010102/1055732/,https://tabelog.com/en/hokkaido/A0101/A010102/1055732/,北海道札幌市中央区南1条西8-20-1 ライオンズマンション小六ビル 1F,北海道,8-chome-20-1 Minami 1 Jonishi Chuo-ku Sapporo Hokkaido,Hokkaido,http://www.trattoriasemina.com
00000071,FRUTTO,FRUTTO,3.84,54,https://tabelog.com/akita/A0501/A050101/5008651/,https://tabelog.com/en/akita/A0501/A050101/5008651/,秋田県秋田市中通4-17-30,秋田県,4-chome-17-30 Nakadori Akita,Akita,https://www.frutto-akita.com/
00000072,バローレ,Valore,3.71,182,https://tabelog.com/hokkaido/A0104/A010403/1005335/,https://tabelog.com/en/hokkaido/A0104/A010403/1005335/,北海道上川郡美瑛町美沢共生,北海道,北海道上川郡美瑛町字美沢共生,Hokkaido,http://www.biei-valore.com/
00000073,おのひづめ,onohidume,3.77,15,https://tabelog.com/iwate/A0302/A030203/3011180/,https://tabelog.com/en/iwate/A0302/A030203/3011180/,岩手県遠野市新穀町2-1,岩手県,2-1 Shinkokucho Tono Iwate,Iwate,https://restaurant-88307.business.site/
00000074,タボラ カルダ ミヤケ,Taborakarudamiyake,3.58,133,https://tabelog.com/aichi/A2301/A230104/23037773/,https://tabelog.com/en/aichi/A2301/A230104/23037773/,愛知県名古屋市東区代官町27-12 北條ビルA,愛知県,27-12 Daikancho Higashi-ku Nagoya Aichi,Aichi,https://tmiyake.exblog.jp/
00000075,フラテッロ・ディ・ミクニ,FRATELLO DI MIKUNI,3.63,87,https://tabelog.com/hokkaido/A0104/A010405/1041992/,https://tabelog.com/en/hokkaido/A0104/A010405/1041992/,北海道上川郡上川町菊水旭ヶ丘,北海道,北海道上川郡上川町字菊水旭ヶ丘,Hokkaido,https://fratello-di-mikuni.com/
00000076,フォリオリーナ・デッラ・ポルタ・フォルトゥーナ,Fogliolina della Porta Fortuna,4.47,154,https://tabelog.com/nagano/A2003/A200301/20011920/,https://tabelog.com/en/nagano/A2003/A200301/20011920/,長野県北佐久郡軽井沢町長倉2147-689,長野県,2147-689 Nagakura Karuizawa Kitasaku-gun Nagano,Nagano,
00000077,チャコール クッキング ツクバ マイス,Charcoal Cooking Tsukuba MAIS,3.61,55,https://tabelog.com/ibaraki/A0802/A080201/8018820/,https://tabelog.com/en/ibaraki/A0802/A080201/8018820/,茨城県つくば市竹園2-11-21,茨城県,2-chome-11-21 Takezono Tsukuba Ibaraki,Ibaraki,http://tsukuba-mais.com/
00000078,zoe's,Zoe's,3.60,266,https://tabelog.com/chiba/A1203/A120301/12000870/,https://tabelog.com/en/chiba/A1203/A120301/12000870/,千葉県柏市柏4-6-23 ＡＫビル 1F,千葉県,4-chome-4-6-23 Kashiwa Chiba,Ciba,https://zoes.ne.jp/
00000079,ア フェネステッラ,‘A FENESTELLA,3.76,351,https://tabelog.com/nagano/A2003/A200301/20018926/,https://tabelog.com/en/nagano/A2003/A200301/20018926/,長野県北佐久郡軽井沢町長倉2622-5,長野県,2622-5 Nagakura Karuizawa Kitasaku-gun Nagano,Nagano,http://a-fenestella.com/
00000080,カーサ ディ ヤマウチ,Casa di yamauchi,3.63,9,https://tabelog.com/aomori/A0201/A020101/2010596/,https://tabelog.com/en/aomori/A0201/A020101/2010596/,青森県青森市中央2-16-16,青森県,Central Aomori,Aomori,
00000081,イルマーレ,Ilmare,3.76,125,https://tabelog.com/kanagawa/A1409/A140901/14000188/,https://tabelog.com/en/kanagawa/A1409/A140901/14000188/,神奈川県小田原市早川1-11-6,神奈川県,1 Hayakawa Odawara Kanagawa,Kanagawa,http://www.il-mare.co.jp/
00000082,アルチェントロ,Aruchentoro,3.73,69,https://tabelog.com/aomori/A0201/A020101/2005075/,https://tabelog.com/en/aomori/A0201/A020101/2005075/,青森県青森市長島2-15-2,青森県,2-chome-15-2 Nagashima Aomori,Aomori,http://www.al-centro.jp/
00000083,cucina Wada,Cucina Wada,3.70,174,https://tabelog.com/aichi/A2301/A230102/23038494/,https://tabelog.com/en/aichi/A2301/A230102/23038494/,愛知県名古屋市中区栄2-1-20,愛知県,2-chome-1-20 Sakae Naka-ku Nagoya Aichi,Aichi,
00000084,イル アオヤマ,il AOYAMA,4.49,205,https://tabelog.com/aichi/A2301/A230104/23054325/,https://tabelog.com/en/aichi/A2301/A230104/23054325/,愛知県名古屋市東区泉2-8-7,愛知県,2-chome-8-7 Izumi Higashi-ku Nagoya Aichi,Aichi,
00000085,ＧＩＴＡ,Jita,3.62,65,https://tabelog.com/aichi/A2306/A230602/23038400/,https://tabelog.com/en/aichi/A2306/A230602/23038400/,愛知県豊川市山道町1-83,愛知県,Yamamichicho Toyokawa Aichi,Aichi,http://gita-dal-2010.com
00000086,f,F,4.33,83,https://tabelog.com/akita/A0501/A050101/5009499/,https://tabelog.com/en/akita/A0501/A050101/5009499/,秋田県秋田市中通5-5-31 KMビル 3F,秋田県,5-chome-5-31 Nakadori Akita,Akita,
00000087,prospero,Prospero,3.64,108,https://tabelog.com/aichi/A2301/A230104/23067148/,https://tabelog.com/en/aichi/A2301/A230104/23067148/,愛知県名古屋市中区東桜2-18-24 サンマルコビル 2F,愛知県,2-chome-18-24 Higashisakura Higashi-ku Nagoya Aichi,Aichi,
